time,tempICP,hum,tempSI7021,windSpeed,pres,RVPin,TMPPin,noise,noiseCalib,lum,meanRadTempPin,meanRadTempCalib,trNat,trFor
2024-04-04 13:50:48.510514,26.16585,49.98831,25.96269,0.0009936601,100085.6,2195,2594,0.007670421,56.61753,157.5,24.9375,25.8,25.74307,25.79922
2024-04-04 13:50:59.369817,26.17653,49.98831,25.98414,0,100088.7,2160,2575,0.006376122,54.39026,110.8333,24.9375,25.8,25.73355,25.79999
2024-04-04 13:51:10.514377,26.1792,49.9578,25.98414,0.001198408,100087.0,2197,2578,0.007553125,56.43764,156.6667,24.9375,25.8,25.73355,25.79901
2024-04-04 13:51:21.401133,26.19522,49.92728,26.00559,0.005130851,100086.2,2224,2578,0.0147647,63.62158,134.1667,24.9375,25.8,25.72372,25.79739
2024-04-04 13:51:32.243174,26.18988,49.8815,25.99487,0.01225534,100084.0,2251,2617,0.009109461,58.56601,128.3333,25.0,25.89,25.85715,25.88776
2024-04-04 13:51:43.128866,26.19522,49.88913,26.00559,0.000906815,100083.3,2193,2597,0.007807388,56.82298,178.3333,25.0,25.89,25.85291,25.88947
2024-04-04 13:51:54.072874,26.2059,49.85098,26.00559,0.001845988,100087.2,2203,2576,0.008918431,58.33117,145.8333,25.0,25.89,25.85291,25.88919
2024-04-04 13:52:04.910213,26.21925,49.83572,26.02704,0.0003411808,100088.8,2183,2577,0.01070456,60.31269,139.1667,25.0,25.89,25.84412,25.88965
2024-04-04 13:52:15.788953,26.22459,49.82047,26.03777,0.01124832,100086.5,2247,2608,0.008861164,58.25951,141.6667,25.0,25.89,25.83957,25.88699
2024-04-04 13:52:26.845325,26.22726,49.83572,25.99487,7.569127e-05,100088.2,2175,2585,0.01001753,59.60296,178.3333,25.0,25.89,25.85715,25.88989
2024-04-04 13:52:37.739019,26.22459,49.79758,26.00559,0.01335695,100086.4,2254,2610,0.01083921,60.44523,180.0,25.0,25.89,25.85291,25.88739
2024-04-04 13:52:48.661318,26.22726,49.77469,26.01632,0.01414931,100089.6,2256,2635,0.006538388,54.70287,179.1667,25.0,25.89,25.84854,25.88706
2024-04-04 13:52:59.595851,26.22192,49.78995,26.00559,0.003999167,100089.0,2218,2626,0.005400202,52.22771,180.8333,25.0,25.89,25.85291,25.88873
2024-04-04 13:53:10.615606,26.22192,49.80521,26.01632,0.008750436,100087.0,2239,2615,0.006190223,54.01772,174.1667,25.0625,25.98,25.97128,25.97937
2024-04-04 13:53:21.508099,26.23528,49.82047,26.04849,0.002861284,100089.6,2210,2618,0.007539639,56.41671,203.3333,25.0,25.89,25.83496,25.88858
2024-04-04 13:53:32.369542,26.24062,49.82047,26.03777,0.01951128,100091.4,2269,2625,0.005456387,52.36794,219.1667,25.0,25.89,25.83957,25.88583
2024-04-04 13:53:43.234204,26.24329,49.82047,26.03777,0.0009573988,100089.9,2193,2613,0.006239671,54.11839,162.5,25.0,25.89,25.83957,25.88931
2024-04-04 13:53:54.188866,26.2326,49.85098,26.02704,0.003902453,100084.4,2217,2615,0.008463677,57.74515,164.1667,25.0,25.89,25.84412,25.88852
2024-04-04 13:54:05.023569,26.25397,49.85861,26.03777,0.00139242,100088.0,2198,2594,0.006039892,53.70433,172.5,25.0,25.89,25.83957,25.88913
2024-04-04 13:54:15.974349,26.24329,49.85098,26.03777,0.004117103,100085.6,2218,2630,0.005896792,53.39512,170.8333,25.0625,25.98,25.96445,25.97937
2024-04-04 13:54:26.874109,26.25664,49.86624,26.05922,0,100089.8,2147,2582,0.005489712,52.45006,168.3333,25.0625,25.98,25.95691,25.98001
2024-04-04 13:54:37.833029,26.24863,49.87387,26.05922,0.01927469,100088.9,2268,2588,0.009349848,58.85279,184.1667,25.0,25.89,25.83026,25.88526
2024-04-04 13:54:48.779943,26.2513,49.87387,26.04849,0.0002056489,100095.1,2179,2594,0.008156901,57.32625,217.5,25.0625,25.98,25.96076,25.97989
2024-04-04 13:54:59.719011,26.25931,49.87387,26.08067,0.0003030715,100091.9,2181,2608,0.009665486,59.21551,195.8333,25.0,25.89,25.82065,25.88956
2024-04-04 13:55:10.637463,26.24329,49.85861,26.06994,0.03033018,100093.0,2290,2624,0.01090657,60.51079,164.1667,25.0,25.89,25.8255,25.88339
2024-04-04 13:55:21.547712,26.24596,49.86624,26.06994,0.005405493,100094.2,2224,2633,0.01441374,63.38041,165.8333,25.0,25.89,25.8255,25.88763
2024-04-04 13:55:32.475310,26.26198,49.87387,26.08067,0.0007315639,100097.4,2189,2598,0.006545925,54.71712,203.3333,25.0625,25.98,25.94885,25.97961
2024-04-04 13:55:43.329291,26.26465,49.88913,26.08067,0.005452117,100095.5,2224,2599,0.01439257,63.36565,170.8333,25.0,25.89,25.82065,25.88748
2024-04-04 13:55:54.202385,26.25664,49.91202,26.05922,0.008998988,100094.1,2239,2621,0.009266537,58.75447,170.8333,25.0,25.89,25.83026,25.88699
2024-04-04 13:56:05.100831,26.25664,49.89676,26.05922,0.004018838,100093.9,2217,2608,0.01293628,62.28464,175.0,25.0,25.89,25.83026,25.88815
2024-04-04 13:56:16.031710,26.24863,49.90439,26.08067,0.000491087,100107.8,2185,2619,0.01088493,60.48978,180.0,25.0,25.89,25.82065,25.8894
2024-04-04 13:56:26.834433,26.25664,49.91202,26.06994,0.01022235,100092.4,2243,2617,0.0123527,61.81062,182.5,25.0,25.89,25.8255,25.88654
2024-04-04 13:56:37.741126,26.25931,49.93491,26.05922,0.0005785342,100094.5,2187,2611,0.008927872,58.34293,194.1667,25.0,25.89,25.83026,25.8894
2024-04-04 13:56:48.658413,26.2513,49.92728,26.05922,6.340621e-05,100095.7,2173,2550,0.007094777,55.69662,192.5,25.0,25.89,25.83026,25.88983
2024-04-04 13:56:59.538123,26.25664,49.9578,26.05922,0.01139188,100093.3,2247,2619,0.006981627,55.50353,192.5,25.0,25.89,25.83026,25.88654
2024-04-04 13:57:10.480368,26.2513,49.95017,26.05922,0.03249835,100094.7,2294,2633,0.01353776,62.74753,204.1667,25.0,25.89,25.83026,25.88351
2024-04-04 13:57:21.321140,26.26732,49.94254,26.05922,0.000992032,100093.5,2193,2614,0.009696725,59.2506,239.1666,25.0,25.89,25.83026,25.88919
2024-04-04 13:57:32.227650,26.25931,49.93491,26.05922,0.0008402251,100092.7,2191,2634,0.02824464,69.86412,230.8333,24.9375,25.8,25.69809,25.79889
2024-04-04 13:57:43.134310,26.26465,49.95017,26.05922,0.001158258,100089.7,2195,2605,0.006804378,55.19214,218.3333,24.9375,25.8,25.69809,25.79865
2024-04-04 13:57:54.031980,26.26999,49.9578,26.05922,0.01718011,100094.3,2263,2604,0.007300939,56.03776,238.3333,25.0,25.89,25.83026,25.88556
2024-04-04 13:58:04.949397,26.28067,49.97305,26.06994,0.02070149,100089.9,2271,2631,0.007240448,55.93904,195.0,25.0,25.89,25.8255,25.88474
2024-04-04 13:58:15.868293,26.27533,49.96542,26.06994,0.007980871,100087.5,2235,2551,0.005568982,52.64234,230.0,25.0,25.89,25.8255,25.88702
2024-04-04 13:58:26.771642,26.278,49.95017,26.08067,0.01947229,100091.9,2268,2624,0.007093117,55.69381,226.6666,24.9375,25.8,25.68744,25.79208
2024-04-04 13:58:37.624534,26.278,49.98068,26.05922,3.45761e-05,100090.3,2171,2544,0.006976369,55.49445,224.1667,24.9375,25.8,25.69809,25.79983
2024-04-04 13:58:48.513137,26.28067,49.98068,26.08067,0.0005461712,100088.7,2186,2605,0.009715911,59.27208,220.8333,24.9375,25.8,25.68744,25.79907
2024-04-04 13:58:59.451516,26.27266,49.98068,26.06994,0.005831415,100084.5,2226,2591,0.007486609,56.33394,96.66667,24.9375,25.8,25.69278,25.7963
2024-04-04 13:59:10.378968,26.27266,49.98831,26.08067,0.002025459,100085.6,2203,2595,0.007556006,56.4421,99.16667,24.9375,25.8,25.68744,25.79794
2024-04-04 13:59:21.251501,26.27533,49.97305,26.09139,0.02136481,100088.5,2272,2627,0.01926732,66.2367,70.0,24.9375,25.8,25.68204,25.79132
2024-04-04 13:59:32.121289,26.27533,49.98068,26.08067,0.008572287,100090.6,2237,2630,0.009257305,58.74351,70.0,24.9375,25.8,25.68744,25.79517
2024-04-04 13:59:43.022764,26.278,49.97305,26.10212,0.000208721,100090.8,2178,2576,0.008548601,57.85763,63.33333,24.9375,25.8,25.67657,25.79944
2024-04-04 13:59:53.979064,26.27533,49.97305,26.06994,0.01419685,100090.1,2255,2607,0.006812896,55.20737,58.33333,24.9375,25.8,25.69278,25.7937
2024-04-04 14:00:04.861326,26.28601,49.98068,26.08067,0.0001122297,100088.3,2175,2608,0.005222425,51.76847,61.66667,24.9375,25.8,25.68744,25.79962
2024-04-04 14:00:15.756926,26.28601,49.96542,26.09139,0,100089.5,2147,2567,0.008214701,57.40673,73.33333,24.9375,25.8,25.68204,25.79999
2024-04-04 14:00:26.681832,26.28601,49.94254,26.12357,0,100091.3,2157,2579,0.007925373,56.99615,74.16667,24.9375,25.8,25.66553,25.79999
2024-04-04 14:00:37.530039,26.29669,49.93491,26.11284,6.494575e-05,100096.1,2172,2592,0.007052897,55.62565,79.16667,24.9375,25.8,25.67108,25.79971
2024-04-04 14:00:48.361573,26.30203,49.93491,26.12357,0,100089.8,2131,2592,0.009367508,58.87349,73.33333,24.9375,25.8,25.66553,25.79999
2024-04-04 14:00:59.256509,26.30737,49.91965,26.11284,0,100090.6,2143,2576,0.006851742,55.27645,73.33333,24.9375,25.8,25.67108,25.79999
2024-04-04 14:01:10.287739,26.32339,49.89676,26.11284,0.001000052,100094.3,2192,2602,0.005918885,53.44358,65.83333,24.9375,25.8,25.67108,25.79849
2024-04-04 14:01:21.159557,26.32874,49.89676,26.15574,0.002893033,100091.9,2208,2595,0.007149389,55.7883,62.5,24.9375,25.8,25.64859,25.79678
2024-04-04 14:01:32.094742,26.33408,49.8815,26.12357,0.003565341,100084.7,2213,2604,0.006054698,53.7357,58.33333,24.9375,25.8,25.66553,25.79669
2024-04-04 14:01:43.002344,26.33141,49.87387,26.13429,0,100081.1,2161,2577,0.006284638,54.20893,57.5,24.9375,25.8,25.65994,25.79999
2024-04-04 14:01:53.927326,26.33141,49.84335,26.14502,0.003807395,100082.2,2214,2597,0.00662704,54.86902,56.66667,24.9375,25.8,25.6543,25.79636
2024-04-04 14:02:04.802368,26.3501,49.84335,26.16647,0.002780722,100084.1,2207,2576,0.009255006,58.74077,56.66667,24.9375,25.8,25.64285,25.79678
2024-04-04 14:02:15.774612,26.3501,49.81284,26.17719,0.004846016,100088.5,2219,2594,0.007827634,56.85295,56.66667,25.0,25.89,25.77426,25.88648
2024-04-04 14:02:26.723310,26.35811,49.82047,26.16647,0.0006510907,100088.9,2186,2607,0.005354871,52.11289,57.5,25.0,25.89,25.77963,25.88898
2024-04-04 14:02:37.646373,26.3501,49.79758,26.16647,0.0001867153,100085.4,2176,2594,0.006640511,54.89399,58.33333,25.0,25.89,25.77963,25.8895
2024-04-04 14:02:48.573515,26.36078,49.77469,26.19864,0,100081.8,2133,2587,0.01628092,64.59276,58.33333,25.0,25.89,25.76334,25.88999
2024-04-04 14:02:59.457067,26.37947,49.78232,26.17719,0,100086.4,2130,2551,0.01305759,62.38,73.33333,25.0,25.89,25.77426,25.88999
2024-04-04 14:03:10.335402,26.38481,49.7518,26.18792,1.233436e-05,100093.5,2166,2576,0.01347315,62.69898,98.33333,25.0,25.89,25.76883,25.88989
2024-04-04 14:03:21.181704,26.39282,49.75943,26.20937,0.002909149,100090.0,2207,2588,0.007285141,56.01209,98.33333,25.0,25.89,25.75781,25.88712
2024-04-04 14:03:32.146091,26.39282,49.73654,26.22009,0,100090.0,2159,2591,0.00734132,56.10304,95.83333,25.0,25.89,25.75226,25.88999
2024-04-04 14:03:43.118033,26.39282,49.73654,26.23082,0,100085.9,2149,2576,0.009958427,59.53911,69.16667,25.0,25.89,25.74661,25.88999
2024-04-04 14:03:54.266270,26.41151,49.73654,26.23082,0.001204569,100091.0,2192,2576,0.0068901,55.34413,99.16667,25.0625,25.98,25.88242,25.9787
2024-04-04 14:04:05.259409,26.41953,49.69077,26.23082,0,100087.2,2128,2522,0.009814713,59.38186,99.99999,25.0,25.89,25.74661,25.88999
2024-04-04 14:04:16.189130,26.41953,49.68314,26.22009,0.01088177,100083.5,2242,2597,0.01125109,60.83856,99.99999,25.0,25.89,25.75226,25.88345
2024-04-04 14:04:27.270995,26.42754,49.68314,26.23082,0.002686224,100092.7,2205,2590,0.006985065,55.50945,71.66667,25.0625,25.98,25.88242,25.97788
2024-04-04 14:04:38.293767,26.43555,49.68314,26.25227,0,100093.4,2119,2572,0.006445069,54.52446,99.16667,25.0625,25.98,25.87186,25.98001
2024-04-04 14:04:49.280780,26.44623,49.65262,26.25227,0.005573539,100084.8,2221,2533,0.009330983,58.83062,98.33333,25.0625,25.98,25.87186,25.97641
2024-04-04 14:05:00.263339,26.45424,49.63736,26.25227,0.002748819,100085.4,2205,2515,0.01149201,61.06064,95.83333,25.0625,25.98,25.87186,25.97766
2024-04-04 14:05:11.346161,26.45958,49.63736,26.25227,0.0049571,100089.5,2218,2594,0.006773479,55.1367,102.5,25.0625,25.98,25.87186,25.97666
2024-04-04 14:05:22.417772,26.46225,49.61447,26.28445,0.001213789,100087.7,2191,2608,0.008881456,58.28497,90.0,25.0625,25.98,25.85565,25.97839
2024-04-04 14:05:33.274855,26.47827,49.6221,26.26299,4.556039e-06,100090.4,2163,2578,0.01096208,60.56444,68.33333,25.0625,25.98,25.86652,25.97995
2024-04-04 14:05:44.122634,26.47293,49.61447,26.28445,0.001304943,100089.8,2192,2583,0.01108194,60.67918,60.0,25.0625,25.98,25.85565,25.97833
2024-04-04 14:05:54.969586,26.48361,49.59158,26.30589,1.263673e-07,100093.0,2160,2566,0.01870067,65.94776,91.66667,25.0625,25.98,25.84457,25.98001
2024-04-04 14:06:05.858057,26.49696,49.58395,26.28445,0.001042605,100088.6,2189,2570,0.01340594,62.64817,80.83333,25.125,26.07,25.98984,26.06897
2024-04-04 14:06:16.799830,26.50497,49.58395,26.30589,0.001253583,100089.2,2191,2588,0.01837789,65.77877,73.33333,25.125,26.07,25.97971,26.06873
2024-04-04 14:06:27.682504,26.51299,49.5687,26.31662,0,100088.0,2151,2573,0.03056662,70.59908,96.66667,25.125,26.07,25.97452,26.07001
2024-04-04 14:06:38.506440,26.51833,49.55344,26.30589,0.01530604,100085.8,2253,2576,0.01124312,60.83112,96.66667,25.125,26.07,25.97971,26.06427
2024-04-04 14:06:49.363694,26.52634,49.53055,26.31662,0,100085.4,2143,2587,0.02062172,66.8907,96.66667,25.125,26.07,25.97452,26.07001
2024-04-04 14:07:00.329504,26.54503,49.50766,26.32735,0.002158274,100088.0,2199,2576,0.01617101,64.5259,95.83333,25.125,26.07,25.9693,26.06808
2024-04-04 14:07:11.179188,26.55571,49.51529,26.35952,0.006751295,100089.9,2224,2596,0.01647981,64.71246,88.33333,25.1875,26.16,26.08682,26.15704
2024-04-04 14:07:22.136401,26.56105,49.50003,26.33807,0,100094.9,2101,2558,0.009897245,59.47251,48.33333,25.1875,26.16,26.09653,26.16
2024-04-04 14:07:33.103027,26.57173,49.48477,26.35952,0,100087.0,2158,2587,0.01479835,63.64435,48.33333,25.1875,26.16,26.08682,26.16
2024-04-04 14:07:44.010361,26.57173,49.47714,26.37025,5.267081e-05,100094.7,2166,2586,0.01401159,63.09558,49.16667,25.1875,26.16,26.08188,26.15982
2024-04-04 14:07:54.893734,26.57707,49.48477,26.37025,0.0002998001,100100.3,2175,2587,0.02015252,66.66967,50.0,25.1875,26.16,26.08188,26.15952
2024-04-04 14:08:05.833907,26.57974,49.46188,26.37025,1.986351e-06,100092.9,2160,2577,0.00804118,57.16283,51.66667,25.1875,26.16,26.08188,26.15997
2024-04-04 14:08:16.732036,26.58775,49.46951,26.39169,7.293591e-06,100093.4,2161,2579,0.01378161,62.9284,53.33333,25.1875,26.16,26.07178,26.15994
2024-04-04 14:08:27.854974,26.58508,49.47714,26.38097,0,100095.0,2141,2570,0.01200024,61.51129,54.16667,25.1875,26.16,26.07684,26.16
2024-04-04 14:08:38.770179,26.61179,49.46188,26.38097,0.000742456,100092.8,2183,2532,0.01280559,62.18071,54.16667,25.1875,26.16,26.07684,26.15912
2024-04-04 14:08:50.004878,26.61446,49.45426,26.39169,0.00132457,100090.1,2190,2549,0.009402981,58.91491,55.0,25.25,26.25,26.20233,26.24921
2024-04-04 14:09:01.158246,26.62781,49.43137,26.39169,3.054852e-08,100094.2,2158,2545,0.01466223,63.55186,55.0,25.25,26.25,26.20233,26.25
2024-04-04 14:09:12.071790,26.63849,49.41611,26.42387,0.003772089,100101.2,2208,2551,0.01409005,63.15189,54.16667,25.25,26.25,26.18845,26.2482
2024-04-04 14:09:22.948200,26.63849,49.40085,26.41315,0,100100.1,2144,2545,0.03245633,71.15448,55.0,25.25,26.25,26.19315,26.25
2024-04-04 14:09:33.887081,26.65184,49.38559,26.43459,0,100106.5,2107,2495,0.01251842,61.94788,54.16667,25.25,26.25,26.18366,26.25
2024-04-04 14:09:44.765084,26.65451,49.39322,26.42387,0,100097.9,2139,2509,0.01060699,60.21535,55.0,25.25,26.25,26.18845,26.25
2024-04-04 14:09:55.638565,26.6732,49.37033,26.45605,0,100093.7,2122,2535,0.009433049,58.94989,55.0,25.25,26.25,26.17389,26.25
2024-04-04 14:10:06.727677,26.68121,49.3627,26.45605,0.005627739,100098.6,2217,2558,0.007950811,57.03304,56.66667,25.25,26.25,26.17389,26.24725
2024-04-04 14:10:17.684947,26.69456,49.34744,26.45605,0.0002517092,100092.6,2172,2545,0.005738416,53.03956,61.66667,25.25,26.25,26.17389,26.24957
2024-04-04 14:10:28.629888,26.69189,49.33981,26.46677,0.01190659,100088.9,2240,2587,0.01816046,65.66306,94.16667,25.25,26.25,26.16889,26.24548
2024-04-04 14:10:39.552328,26.69991,49.30167,26.47749,0.01334427,100089.7,2244,2595,0.01925124,66.22863,105.0,25.25,26.25,26.16385,26.24493
2024-04-04 14:10:50.410489,26.72127,49.30167,26.49895,0,100096.3,2129,2567,0.01984401,66.52121,63.33333,25.3125,26.34,26.285,26.34
2024-04-04 14:11:01.249628,26.73195,49.28641,26.50967,0,100093.3,2143,2545,0.01681761,64.91206,70.0,25.3125,26.34,26.28033,26.34
2024-04-04 14:11:12.132431,26.73729,49.25589,26.50967,0,100092.6,2147,2550,0.01421162,63.23842,79.16667,25.3125,26.34,26.28033,26.34
2024-04-04 14:11:23.043925,26.73729,49.24063,26.49895,0.001754529,100099.1,2192,2589,0.01569485,64.23013,107.5,25.375,26.43,26.41068,26.42954
2024-04-04 14:11:33.909611,26.74797,49.25589,26.50967,0.00544131,100096.8,2215,2571,0.0139216,63.03054,106.6667,25.3125,26.34,26.28033,26.3378
2024-04-04 14:11:44.835984,26.75598,49.233,26.53112,0.003008976,100095.9,2201,2579,0.01361359,62.80418,67.5,25.3125,26.34,26.27078,26.33826
2024-04-04 14:11:55.700881,26.77467,49.22537,26.52039,0.005701859,100091.0,2216,2453,0.01315668,62.45713,86.66667,25.3125,26.34,26.2756,26.33759
2024-04-04 14:12:06.561037,26.78535,49.21774,26.54185,0.002341101,100091.1,2196,2575,0.02582681,69.02635,67.5,25.375,26.43,26.39459,26.42911
2024-04-04 14:12:17.466047,26.78535,49.18723,26.54185,0,100095.4,2149,2574,0.01382179,62.95784,73.33333,25.375,26.43,26.39459,26.42999
2024-04-04 14:12:28.372374,26.78802,49.20249,26.54185,0.001969693,100096.5,2193,2579,0.01137654,60.9549,63.33333,25.375,26.43,26.39459,26.4292
2024-04-04 14:12:39.267788,26.79604,49.18723,26.54185,0.001742114,100096.0,2191,2576,0.02761046,69.65207,65.0,25.375,26.43,26.39459,26.42926
2024-04-04 14:12:50.219150,26.80939,49.18723,26.55257,0.009099949,100092.4,2229,2571,0.01130507,60.88882,70.83333,25.375,26.43,26.39029,26.42783
2024-04-04 14:13:01.192240,26.80405,49.17197,26.56329,0.0003400367,100092.9,2172,2583,0.01406276,63.13234,62.5,25.375,26.43,26.38592,26.42966
2024-04-04 14:13:12.143843,26.80405,49.14145,26.56329,0,100091.7,2098,2571,0.01448593,63.43057,56.66667,25.375,26.43,26.38592,26.42999
2024-04-04 14:13:22.985259,26.82007,49.16434,26.57402,0,100086.8,2128,2548,0.01582178,64.30996,57.5,25.375,26.43,26.38144,26.42999
2024-04-04 14:13:33.852211,26.82007,49.15671,26.57402,0.003966718,100088.5,2206,2571,0.01744192,65.2693,82.5,25.4375,26.52,26.50577,26.51941
2024-04-04 14:13:44.849911,26.82541,49.12619,26.59548,0.0005213523,100090.2,2175,2511,0.0159505,64.39018,76.66667,25.4375,26.52,26.49835,26.51974
2024-04-04 14:13:55.751177,26.83342,49.09567,26.59548,0.0009944883,100091.1,2182,2593,0.01344317,62.67636,55.0,25.4375,26.52,26.49835,26.51962
2024-04-04 14:14:06.643575,26.83342,49.12619,26.60619,0,100091.5,2118,2530,0.007577344,56.47509,50.83333,25.375,26.43,26.36752,26.42999
2024-04-04 14:14:17.555990,26.82808,49.09567,26.60619,0,100090.9,2090,2544,0.01037741,59.98195,50.83333,25.4375,26.52,26.49445,26.51999
2024-04-04 14:14:28.416460,26.83609,49.07279,26.61692,1.059751e-05,100085.6,2157,2544,0.0156866,64.22492,53.33333,25.375,26.43,26.36273,26.42993
2024-04-04 14:14:39.281047,26.8441,49.08804,26.60619,0.02044176,100090.7,2259,2573,0.006719164,55.03838,54.16667,25.4375,26.52,26.49445,26.51752
2024-04-04 14:14:50.253147,26.84944,49.09567,26.62765,0.0002342272,100088.6,2168,2550,0.02059186,66.8768,56.66667,25.4375,26.52,26.48627,26.51978
2024-04-04 14:15:01.192448,26.85211,49.06516,26.62765,0.008164022,100094.7,2224,2575,0.01931681,66.26148,84.16667,25.4375,26.52,26.48627,26.51822
2024-04-04 14:15:12.131350,26.85211,49.06516,26.61692,0.01332751,100099.3,2241,2575,0.0169589,64.99421,102.5,25.4375,26.52,26.49042,26.51782
2024-04-04 14:15:22.973935,26.85211,49.0499,26.61692,0.0001629811,100102.1,2166,2521,0.01256261,61.98412,101.6667,25.4375,26.52,26.49042,26.51984
2024-04-04 14:15:33.858454,26.85745,49.05753,26.61692,0,100107.9,2131,2555,0.01865306,65.92304,98.33333,25.4375,26.52,26.49042,26.51999
2024-04-04 14:15:44.795695,26.86012,49.05753,26.64909,0.005013121,100097.1,2210,2558,0.02643122,69.24348,62.5,25.4375,26.52,26.47769,26.5184
2024-04-04 14:15:55.705822,26.87347,49.0499,26.62765,0.008164022,100099.0,2224,2569,0.01550803,64.11128,55.0,25.4375,26.52,26.48627,26.51822
2024-04-04 14:16:06.607467,26.8708,49.04227,26.65982,0,100093.7,2144,2559,0.00709156,55.69118,55.83333,25.4375,26.52,26.47324,26.51999
2024-04-04 14:16:17.478998,26.88683,49.0499,26.65982,0,100092.7,2090,2488,0.02106808,67.09588,101.6667,25.4375,26.52,26.47324,26.51999
2024-04-04 14:16:28.402809,26.8895,49.03464,26.68128,0,100093.1,2118,2523,0.02575848,69.00146,95.83333,25.4375,26.52,26.46411,26.51999
2024-04-04 14:16:39.331668,26.89217,48.98886,26.67055,0,100090.4,2112,2538,0.01617634,64.52915,100.8333,25.4375,26.52,26.46872,26.51999
2024-04-04 14:16:50.147297,26.89217,49.00412,26.67055,0.002171775,100089.3,2192,2555,0.01043703,60.04318,99.99999,25.4375,26.52,26.46872,26.51886
2024-04-04 14:17:01.279527,26.90819,48.98123,26.67055,0.005103624,100089.3,2210,2546,0.007432217,56.24822,84.16667,25.4375,26.52,26.46872,26.5181
2024-04-04 14:17:12.149924,26.89484,48.96597,26.70272,0.0001856948,100090.1,2165,2553,0.01006952,59.65874,55.83333,25.4375,26.52,26.45465,26.51968
2024-04-04 14:17:23.014465,26.90285,48.95834,26.68128,0,100094.4,2128,2544,0.01113708,60.73146,54.16667,25.4375,26.52,26.46411,26.51999
2024-04-04 14:17:33.947361,26.89751,48.94309,26.70272,0.0009325599,100093.8,2179,2522,0.01990945,66.55292,55.83333,25.4375,26.52,26.45465,26.51917
2024-04-04 14:17:44.869282,26.90819,48.93546,26.70272,0,100095.4,2131,2477,0.009607535,59.15004,68.33333,25.5,26.61,26.58206,26.61002
2024-04-04 14:17:55.960370,26.91353,48.95072,26.70272,0.002656581,100100.8,2195,2549,0.008879763,58.28285,90.83333,25.5,26.61,26.58206,26.60922
2024-04-04 14:18:06.870570,26.91353,48.94309,26.70272,0,100095.5,2138,2541,0.007563301,56.45339,98.33333,25.5,26.61,26.58206,26.61002
2024-04-04 14:18:17.806877,26.91887,48.91257,26.70272,0,100093.1,2143,2558,0.008397244,57.65614,95.0,25.5,26.61,26.58206,26.61002
2024-04-04 14:18:28.766720,26.93489,48.9202,26.72417,0,100089.0,2106,2570,0.007836137,56.8655,59.16667,25.5,26.61,26.57376,26.61002
2024-04-04 14:18:39.727116,26.95358,48.93546,26.74562,0,100090.7,2112,2551,0.00710414,55.7124,60.0,25.4375,26.52,26.43494,26.51999
2024-04-04 14:18:50.682521,26.96426,48.94309,26.74562,0,100098.3,2123,2544,0.006618814,54.85374,60.83333,25.5,26.61,26.56506,26.61002
2024-04-04 14:19:01.531661,26.95625,48.93546,26.73489,0,100098.4,2129,2545,0.006549517,54.7239,62.5,25.5,26.61,26.56946,26.61002
