time,tempICP,hum,tempSI7021,windSpeed,pres,RVPin,TMPPin,noise,noiseCalib,lum,meanRadTempPin,meanRadTempCalib,trNat,trFor
Thu Nov  9 12:13:23 2023,25.15381,47.03574,25.00816,0.0159451,99574.77,2282,2819,51,28.06817,648.3333,23.3125,23.46,22.48163,23.42044
Thu Nov  9 12:14:23 2023,25.16716,46.89078,24.86873,0.006297092,99572.81,2253,2886,69,52.5621,650.0,23.3125,23.46,22.59097,23.43936
Thu Nov  9 12:15:24 2023,25.16983,47.09677,24.79366,0.008100757,99571.32,2262,2853,46,38.65243,651.6666,23.25,23.37,22.48859,23.34574
Thu Nov  9 12:16:25 2023,25.17517,47.29514,24.75075,0.01066648,99566.01,2272,2880,39,47.63866,652.5,23.1875,23.28,22.36099,23.2504
Thu Nov  9 12:17:26 2023,25.13779,47.31802,24.6864,0.009681011,99569.83,2270,2819,59,46.14265,662.5,23.1875,23.28,22.41119,23.2533
Thu Nov  9 12:18:27 2023,25.06035,47.56979,24.58987,0.009971112,99569.63,2273,2899,57,43.99794,60.0,23.125,23.19,22.32547,23.16293
Thu Nov  9 12:19:28 2023,24.99626,47.78342,24.52553,0.004825879,99565.81,2253,2832,53,36.86404,65.0,23.0625,23.1,22.21472,23.08215
Thu Nov  9 12:20:28 2023,24.9482,47.77579,24.43973,0.002075079,99563.12,2237,2894,107,62.06177,68.33333,23.0625,23.1,22.2811,23.0899
Thu Nov  9 12:21:29 2023,24.87877,47.99704,24.3861,0.00183507,99558.91,2236,2833,50,9.904462,73.33333,23.0,23.01,22.16232,23.00037
Thu Nov  9 12:23:31 2023,24.81468,48.10385,24.31103,0.009184786,99556.26,2276,2896,59,46.14265,117.5,22.9375,22.92,22.05997,22.89435
Thu Nov  9 12:24:32 2023,24.77196,48.18778,24.2574,0.002358412,99553.79,2243,2834,61,47.86127,107.5,22.9375,22.92,22.10138,22.90909
Thu Nov  9 12:25:33 2023,24.76128,48.21066,24.24667,0.002592296,99557.05,2245,2910,56,42.68755,99.99999,22.875,22.83,21.94919,22.81775
Thu Nov  9 12:26:34 2023,24.7319,48.23355,24.2145,0.00420457,99552.45,2256,2905,44,42.27936,88.33333,22.875,22.83,21.97421,22.81399
Thu Nov  9 12:27:34 2023,24.69719,48.28696,24.1716,0.002522196,99544.7,2246,2849,69,52.5621,88.33333,22.8125,22.74,21.84671,22.72781
Thu Nov  9 12:28:35 2023,24.71054,48.33273,24.20377,0.0055073,99547.68,2263,2899,46,38.65243,199.1667,22.8125,22.74,21.82141,22.72006
Thu Nov  9 12:29:36 2023,24.69452,48.25644,24.16087,0.0006682879,99542.86,2227,2838,45,40.65384,119.1667,22.8125,22.74,21.8551,22.73453
Thu Nov  9 12:30:37 2023,24.66515,48.2717,24.16087,0.002906486,99538.25,2249,2912,74,54.57791,117.5,22.8125,22.74,21.8551,22.72681
Thu Nov  9 12:31:38 2023,24.66782,48.30985,24.16087,0.007095217,99535.25,2271,2899,47,36.04727,112.5,22.8125,22.74,21.8551,22.7175
Thu Nov  9 12:32:39 2023,24.64111,48.3251,24.13943,0.003938026,99530.94,2256,2905,62,48.60788,114.1667,22.75,22.65,21.7103,22.63339
Thu Nov  9 12:33:40 2023,24.63043,48.30985,24.1287,0.007419785,99527.0,2273,2910,67,51.60352,129.1667,22.75,22.65,21.71878,22.62592
Thu Nov  9 12:34:40 2023,24.61975,48.30985,24.1287,0.001923049,99523.84,2242,2853,38,48.40382,155.8333,22.75,22.65,21.71878,22.63928
Thu Nov  9 12:35:41 2023,24.60373,48.35562,24.10725,0.003997109,99521.75,2257,2858,40,46.79952,200.8333,22.75,22.65,21.73572,22.63364
Thu Nov  9 12:36:42 2023,24.61174,48.29459,24.10725,0.003997109,99520.58,2257,2911,50,9.904462,197.5,22.75,22.65,21.73572,22.63364
Thu Nov  9 12:37:43 2023,24.6064,48.29459,24.09652,0.004310617,99515.22,2259,2907,40,46.79952,204.1667,22.75,22.65,21.74417,22.633
Thu Nov  9 12:38:44 2023,24.61441,48.26407,24.1287,0.001133272,99513.14,2234,2896,50,9.904462,199.1667,22.75,22.65,21.71878,22.64218
Thu Nov  9 12:39:45 2023,24.62242,48.2717,24.13943,0.003938026,99512.81,2256,2855,66,51.08141,225.0,22.75,22.65,21.7103,22.63339
Thu Nov  9 12:40:45 2023,24.60907,48.23355,24.13943,0.003604802,99506.81,2254,2899,46,38.65243,193.3333,22.8125,22.74,21.87183,22.72522
Thu Nov  9 12:41:46 2023,24.60907,48.23355,24.16087,0.008884233,99509.54,2278,2913,42,44.83023,126.6667,22.875,22.83,22.01563,22.80588
Thu Nov  9 12:42:47 2023,24.59839,48.23355,24.16087,0.004187963,99510.53,2257,2855,212,71.12068,102.5,22.875,22.83,22.01563,22.81464
Thu Nov  9 12:43:48 2023,24.59038,48.23355,24.13943,0.005039975,99508.01,2262,2906,55,41.14369,95.83333,22.8125,22.74,21.87183,22.72196
Thu Nov  9 12:44:49 2023,24.58237,48.22592,24.1287,0.005814953,99507.1,2266,2914,41,45.87057,85.83333,22.8125,22.74,21.88019,22.72046
Thu Nov  9 12:45:49 2023,24.56902,48.22592,24.10725,0.003826981,99506.53,2256,2853,47,36.04727,103.3333,22.8125,22.74,21.89682,22.72504
Thu Nov  9 12:46:50 2023,24.56635,48.27933,24.13943,0.01336428,99504.34,2293,2910,62,48.60788,256.6667,22.75,22.65,21.7103,22.61548
Thu Nov  9 12:47:51 2023,24.55032,48.24118,24.0858,0.003754032,99501.62,2256,2901,43,43.6481,155.8333,22.75,22.65,21.75259,22.63446
Thu Nov  9 12:48:52 2023,24.57169,48.18778,24.13943,0.002064177,99503.37,2243,2854,46,38.65243,191.6667,22.75,22.65,21.7103,22.63873
Thu Nov  9 12:49:53 2023,24.56902,48.14963,24.13943,0.006525358,99499.03,2269,2858,45,40.65384,245.0,22.75,22.65,21.7103,22.62753
Thu Nov  9 12:50:54 2023,24.59839,48.13437,24.16087,0.004013111,99499.24,2256,2858,43,43.6481,167.5,22.8125,22.74,21.8551,22.724
Thu Nov  9 12:51:54 2023,24.59839,48.05808,24.1716,0.00922001,99491.24,2279,2908,58,45.13633,192.5,22.8125,22.74,21.84671,22.71347
Thu Nov  9 12:52:55 2023,24.61174,48.08096,24.20377,0.007803768,99491.83,2273,2911,49,25.60315,180.0,22.8125,22.74,21.82141,22.71545
Thu Nov  9 12:53:56 2023,24.63043,48.00467,24.2145,0.006196945,99487.67,2266,2901,48,32.30866,203.3333,22.875,22.83,21.97421,22.80978
Thu Nov  9 12:54:57 2023,24.63577,48.02756,24.23595,0.007971959,99494.31,2273,2891,46,38.65243,161.6667,22.875,22.83,21.95755,22.80612
Thu Nov  9 12:55:58 2023,24.64378,47.91312,24.24667,0.006802214,99487.83,2268,2892,43,43.6481,179.1667,22.875,22.83,21.94919,22.80814
Thu Nov  9 12:56:59 2023,24.65179,47.89023,24.2574,0.007829731,99488.65,2272,2893,43,43.6481,272.5,22.875,22.83,21.9408,22.80603
Thu Nov  9 12:57:59 2023,24.70787,47.83682,24.31103,0.01156334,99485.19,2284,2896,44,42.27936,343.3333,22.9375,22.92,22.05997,22.89053
Thu Nov  9 12:59:00 2023,24.67583,47.76816,24.32175,0.008698218,99483.6,2274,2833,39,47.63866,206.6667,23.0,23.01,22.21176,22.9866
Thu Nov  9 13:00:01 2023,24.69719,47.78342,24.33247,0.00464484,99482.67,2256,2817,45,40.65384,154.1667,23.0,23.01,22.20358,22.99381
Thu Nov  9 13:01:02 2023,24.7506,47.7529,24.3861,0.004853767,99481.92,2256,2837,41,45.87057,364.1666,23.0,23.01,22.16232,22.99271
Thu Nov  9 13:02:03 2023,24.71054,47.66898,24.37537,0.002815579,99478.97,2244,2896,67,51.60352,97.49999,23.0625,23.1,22.33017,23.08844
Thu Nov  9 13:03:04 2023,24.72656,47.76816,24.3861,0.009059813,99476.51,2274,2834,45,40.65384,93.33333,23.0625,23.1,22.32202,23.07651
Thu Nov  9 13:04:04 2023,24.73991,47.69949,24.40756,0.008636148,99481.57,2272,2877,53,36.86404,95.83333,23.0625,23.1,22.3057,23.07678
Thu Nov  9 13:05:05 2023,24.70787,47.68424,24.32175,0.006466,99477.02,2265,2887,40,46.79952,109.1667,23.0625,23.1,22.37055,23.08176
Thu Nov  9 13:06:06 2023,24.72389,47.70712,24.32175,0.004238245,99484.94,2254,2847,69,52.5621,104.1667,23.0625,23.1,22.37055,23.08585
Thu Nov  9 13:07:07 2023,24.72923,47.63083,24.37537,0.007685242,99478.34,2269,2864,68,52.09603,96.66667,23.0625,23.1,22.33017,23.07889
Thu Nov  9 13:08:08 2023,24.72122,47.67661,24.3432,0.004499375,99478.31,2255,2833,50,9.904462,96.66667,23.0625,23.1,22.35446,23.08508
Thu Nov  9 13:09:09 2023,24.72389,47.65372,24.35393,0.004919899,99478.85,2257,2886,98,60.57312,115.8333,23.0,23.01,22.18714,22.99298
Thu Nov  9 13:10:09 2023,24.7319,47.64609,24.33247,0.01016989,99480.03,2279,2889,56,42.68755,113.3333,23.0,23.01,22.20358,22.9841
Thu Nov  9 13:11:10 2023,24.72389,47.66135,24.36465,0.01325045,99476.55,2288,2897,54,39.26482,107.5,23.0,23.01,22.17886,22.97888
Thu Nov  9 13:12:11 2023,24.72656,49.45426,24.36465,0.1711812,99475.6,2464,2912,721,83.4591,36.66667,22.9375,22.92,22.01813,22.76569
Thu Nov  9 13:13:12 2023,24.74258,48.33273,24.43973,0.004872679,99470.06,2255,2876,72,53.82675,818.3333,22.9375,22.92,21.95889,22.90085
Thu Nov  9 13:14:13 2023,24.7506,47.59268,24.4719,0.002404589,99465.68,2239,2871,39,47.63866,894.9999,23.0,23.01,22.09543,22.99796
Thu Nov  9 13:15:14 2023,24.75327,47.50876,24.50408,0.0001673844,99473.5,2209,2797,49,25.60315,939.1666,23.0,23.01,22.07007,23.00751
Thu Nov  9 13:16:14 2023,24.79065,47.34854,24.50408,0.0008653461,99467.06,2223,2855,64,49.9324,1038.333,23.0625,23.1,22.23141,23.09375
Thu Nov  9 13:17:15 2023,24.78798,47.2341,24.52553,0.001928545,99465.88,2234,2821,50,9.904462,825.8333,23.125,23.19,22.37506,23.18036
Thu Nov  9 13:19:17 2023,24.76929,47.44772,24.4719,0.0005646554,99458.15,2219,2816,63,49.29536,915.8333,23.25,23.37,22.7309,23.36621
Thu Nov  9 13:20:18 2023,24.81201,47.21884,24.5577,0.0001999596,99460.65,2209,2825,43,43.6481,856.6666,23.25,23.37,22.66788,23.3678
Thu Nov  9 13:21:19 2023,24.83871,47.19595,24.54697,0.0004328919,99458.45,2215,2861,67,51.60352,793.3333,23.3125,23.46,22.83231,23.45679
Thu Nov  9 13:22:19 2023,24.88945,47.28751,24.57916,0.0002139267,99456.75,2209,2866,59,46.14265,813.3333,23.375,23.55,22.96442,23.548
Thu Nov  9 13:23:20 2023,24.89479,47.25699,24.58987,0.001634735,99460.35,2230,2816,48,32.30866,1024.167,23.5,23.73,23.2634,23.72443
Thu Nov  9 13:24:21 2023,24.93752,47.13492,24.6864,1.756696e-05,99459.98,2197,2838,96,60.20455,632.5,23.5625,23.82,23.34937,23.81964
Thu Nov  9 13:25:22 2023,24.93752,47.1044,24.66496,0.001585711,99451.34,2228,2849,44,42.27936,348.3333,23.625,23.91,23.51428,23.90518
Thu Nov  9 13:26:23 2023,24.94286,47.12729,24.6435,0.0003828726,99453.05,2212,2849,70,53.00443,871.6666,23.75,24.09,23.82221,24.0885
Thu Nov  9 13:27:24 2023,24.91882,47.16544,24.63278,0.0007010904,99453.99,2218,2859,48,32.30866,897.4999,23.75,24.09,23.82868,24.08789
Thu Nov  9 13:28:24 2023,24.93217,47.17307,24.63278,0.003144103,99447.18,2241,2858,43,43.6481,884.9999,23.75,24.09,23.82868,24.08481
Thu Nov  9 13:29:25 2023,24.96956,47.11203,24.66496,0.0005587474,99440.92,2215,2848,70,53.00443,954.1666,23.6875,24.0,23.66275,23.99774
Thu Nov  9 13:30:26 2023,24.99359,47.051,24.70786,0.0003514343,99438.91,2210,2820,186,69.6026,1200.833,23.6875,24.0,23.63528,23.99817
Thu Nov  9 13:31:27 2023,25.0016,47.02048,24.70786,0.005577907,99432.96,2253,2800,42,44.83023,929.9999,23.6875,24.0,23.63528,23.99042
Thu Nov  9 13:32:28 2023,25.07904,46.88315,24.80438,0.002125549,99427.42,2230,2833,63,49.29536,867.4999,23.75,24.09,23.72141,24.08457
Thu Nov  9 13:33:28 2023,25.13779,46.96707,24.86873,0.001131468,99420.77,2219,2764,57,43.99794,603.3333,23.75,24.09,23.67935,24.08597
Thu Nov  9 13:34:29 2023,25.10574,48.34036,24.83656,0.04527007,99423.27,2340,2870,49,25.60315,252.5,23.8125,24.18,23.84866,24.14883
Thu Nov  9 13:35:30 2023,25.16182,49.33218,24.94381,0.07337538,99411.52,2372,2829,94,59.81966,74.16667,23.8125,24.18,23.77957,24.13156
Thu Nov  9 13:36:31 2023,25.26329,47.35617,25.06178,0.0130821,99412.81,2273,2838,99,60.7517,764.1666,23.875,24.27,23.85147,24.25217
Thu Nov  9 13:37:32 2023,25.31937,46.61612,25.14758,0.006020523,99410.56,2246,2831,60,47.04441,596.6666,23.9375,24.36,23.94467,24.34891
Thu Nov  9 13:38:33 2023,25.38879,51.04117,25.24411,0.02048578,99406.16,2288,2800,46,38.65243,831.6666,24.0625,24.54,24.17969,24.51932
Thu Nov  9 13:39:33 2023,25.34874,48.59976,25.20121,0.05566328,99411.82,2346,2844,108,62.21247,75.0,24.1875,24.72,24.49667,24.69431
Thu Nov  9 13:40:34 2023,25.28465,47.2341,25.13686,0.0362771,99413.23,2320,2805,61,47.86127,90.83333,24.125,24.63,24.39145,24.60904
Thu Nov  9 13:41:35 2023,25.22858,47.34091,25.06178,0.0346853,99406.58,2319,2863,53,36.86404,68.33333,24.0625,24.54,24.29242,24.51898
Thu Nov  9 13:42:36 2023,25.17517,47.051,24.95453,0.008450308,99410.57,2260,2801,183,69.40906,94.16667,24.0,24.45,24.2124,24.44129
Thu Nov  9 13:43:37 2023,25.11642,47.22647,24.91163,0.01046679,99404.69,2268,2848,51,28.06817,99.16667,23.875,24.27,23.94836,24.25735
Thu Nov  9 13:44:37 2023,25.11375,47.37143,24.9009,0.02766099,99410.1,2310,2887,71,53.42532,97.49999,23.75,24.09,23.65799,24.06134
Thu Nov  9 13:45:38 2023,25.10841,47.54691,24.86873,0.01715313,99402.51,2288,2843,45,40.65384,424.1666,23.6875,24.0,23.52866,23.97693
Thu Nov  9 13:46:39 2023,25.0737,47.44772,24.86873,0.005643147,99402.56,2250,2838,33,51.45948,233.3333,23.625,23.91,23.37619,23.89691
Thu Nov  9 13:47:40 2023,25.02831,47.56979,24.8151,0.009585369,99403.78,2267,2853,53,36.86404,125.0,23.625,23.91,23.41333,23.89304
Thu Nov  9 13:48:41 2023,24.95087,47.57742,24.75075,0.0146788,99401.9,2284,2855,33,51.45948,90.83333,23.625,23.91,23.45718,23.88965
Thu Nov  9 13:49:42 2023,24.88411,47.71475,24.67568,0.008511672,99402.23,2266,2801,28,53.71545,89.16667,23.5625,23.82,23.35666,23.80505
Thu Nov  9 13:50:42 2023,24.82269,47.79868,24.62206,0.01016672,99402.54,2273,2858,46,38.65243,89.16667,23.5,23.73,23.24139,23.71265
Thu Nov  9 13:51:43 2023,24.77463,47.89786,24.5577,0.007132987,99405.56,2263,2855,29,53.30872,88.33333,23.4375,23.64,23.13324,23.62555
Thu Nov  9 13:52:44 2023,24.72923,48.07333,24.50408,0.01124756,99406.26,2279,2864,33,51.45948,90.0,23.375,23.55,23.01746,23.53024
Thu Nov  9 13:53:45 2023,24.69452,48.34036,24.4719,0.008996702,99402.9,2272,2864,42,44.83023,91.66667,23.3125,23.46,22.88617,23.44165
Thu Nov  9 13:54:46 2023,24.65714,48.30222,24.429,0.01202649,99392.97,2283,2864,26,54.47589,94.16667,23.25,23.37,22.76196,23.34714
Thu Nov  9 13:55:47 2023,24.61708,48.50821,24.41828,0.008967359,99389.27,2273,2816,75,54.93046,98.33333,23.25,23.37,22.76965,23.35101
Thu Nov  9 13:56:47 2023,24.58237,48.44718,24.35393,0.01317422,99388.47,2288,2866,45,40.65384,103.3333,23.1875,23.28,22.66062,23.25549
Thu Nov  9 13:57:48 2023,24.58771,48.52347,24.3432,0.008284544,99382.13,2272,2866,41,45.87057,247.5,23.1875,23.28,22.66837,23.26163
Thu Nov  9 13:58:49 2023,24.56367,48.37851,24.3432,0.01023527,99383.87,2279,2864,50,9.904462,103.3333,23.1875,23.28,22.66837,23.25912
Thu Nov  9 13:59:50 2023,24.53163,48.55399,24.3003,0.005097043,99377.79,2259,2871,38,48.40382,101.6667,23.1875,23.28,22.69916,23.26682
Thu Nov  9 14:00:51 2023,24.49959,48.68369,24.28957,0.01050102,99381.2,2281,2863,42,44.83023,97.49999,23.1875,23.28,22.70682,23.25989
Thu Nov  9 14:01:51 2023,24.48357,48.8439,24.26813,0.01224415,99377.23,2287,2873,32,51.95999,99.99999,23.125,23.19,22.56702,23.16641
Thu Nov  9 14:02:52 2023,24.45419,48.69895,24.2574,0.006393519,99373.04,2266,2867,39,47.63866,96.66667,23.125,23.19,22.5748,23.1742
Thu Nov  9 14:03:53 2023,24.42749,48.61502,24.22523,0.006470495,99371.01,2267,2864,39,47.63866,90.0,23.125,23.19,22.59793,23.17456
Thu Nov  9 14:04:54 2023,24.40346,48.74472,24.20377,0.007307683,99367.75,2271,2873,35,50.36264,89.16667,23.0625,23.1,22.4578,23.08228
Thu Nov  9 14:05:55 2023,24.37943,48.74472,24.16087,0.006858311,99368.56,2270,2873,41,45.87057,90.0,23.0625,23.1,22.48892,23.08362
Thu Nov  9 14:06:56 2023,24.35005,48.79813,24.13943,0.006755583,99365.78,2270,2871,43,43.6481,90.0,23.0625,23.1,22.50439,23.08408
Thu Nov  9 14:07:56 2023,24.33136,48.95072,24.13943,0.003938026,99364.28,2256,2829,52,33.53494,88.33333,23.0,23.01,22.34842,22.99747
Thu Nov  9 14:08:57 2023,24.31267,49.02701,24.10725,0.005721722,99359.56,2266,2870,40,46.79952,85.83333,23.0,23.01,22.37198,22.99478
Thu Nov  9 14:09:58 2023,24.29665,49.07279,24.09652,0.008796267,99358.36,2279,2880,39,47.63866,84.16667,22.9375,22.92,22.22299,22.89886
Thu Nov  9 14:10:59 2023,24.27795,49.04227,24.06435,0.00474378,99353.59,2262,2874,25,54.83252,82.5,22.9375,22.92,22.24683,22.90579
Thu Nov  9 14:12:00 2023,24.23256,49.15671,24.01072,0.3033141,99355.59,2543,2938,39,47.63866,80.0,22.9375,22.92,22.28616,22.75577
Thu Nov  9 14:13:00 2023,24.25392,49.32456,24.06435,0.004372743,99349.04,2260,2864,70,53.00443,78.33333,22.875,22.83,22.08905,22.81537
Thu Nov  9 14:14:01 2023,24.25125,49.41611,24.07507,0.007395177,99351.22,2274,2874,39,47.63866,81.66667,22.875,22.83,22.08096,22.80978
Thu Nov  9 14:15:02 2023,24.22722,49.30167,24.0429,0.007980544,99354.81,2277,2867,61,47.86127,81.66667,22.875,22.83,22.10516,22.80939
Thu Nov  9 14:16:03 2023,24.22188,49.53818,24.0429,0.003450294,99351.54,2255,2815,49,25.60315,81.66667,22.875,22.83,22.10516,22.81754
Thu Nov  9 14:17:04 2023,24.18983,49.46951,24.0,0.005893713,99355.52,2269,2876,43,43.6481,80.83333,22.875,22.83,22.13718,22.81342
Thu Nov  9 14:18:04 2023,24.17381,49.37033,23.97855,0.006014977,99351.67,2270,2879,39,47.63866,80.83333,22.875,22.83,22.15308,22.81354
Thu Nov  9 14:19:05 2023,24.14978,49.3627,23.9571,0.007052941,99353.0,2275,2829,23,55.50464,80.0,22.8125,22.74,22.01135,22.72079
Thu Nov  9 14:20:06 2023,24.1391,49.39322,23.94637,0.00330011,99351.95,2256,2823,44,42.27936,80.83333,22.8125,22.74,22.01941,22.72794
Thu Nov  9 14:21:07 2023,24.10973,49.42374,23.90347,0.003637597,99345.14,2259,2882,27,54.10399,80.83333,22.8125,22.74,22.05139,22.72766
Thu Nov  9 14:22:08 2023,24.09103,49.59921,23.9142,0.01028081,99347.57,2288,2894,40,46.79952,80.83333,22.75,22.65,21.8851,22.62497
Thu Nov  9 14:23:09 2023,24.07501,49.55344,23.88202,0.005595527,99344.75,2270,2878,52,33.53494,80.0,22.75,22.65,21.90945,22.63306
Thu Nov  9 14:24:09 2023,24.05632,49.48477,23.83912,0.009830778,99342.14,2288,2891,42,44.83023,80.83333,22.75,22.65,21.94165,22.62707
Thu Nov  9 14:25:10 2023,24.0403,49.52292,23.83912,0.01164425,99345.1,2294,2885,37,49.107,80.0,22.6875,22.56,21.78305,22.53268
Thu Nov  9 14:26:11 2023,24.0136,49.53818,23.82839,0.009767494,99342.23,2288,2896,35,50.36264,79.16667,22.6875,22.56,21.79123,22.53561
Thu Nov  9 14:27:12 2023,24.01093,49.58395,23.81767,0.006851765,99343.89,2277,2896,38,48.40382,79.16667,22.6875,22.56,21.79935,22.54047
Thu Nov  9 14:28:13 2023,23.99757,49.59158,23.81767,0.0078235,99345.93,2281,2891,24,55.17508,79.16667,22.6875,22.56,21.79935,22.53885
Thu Nov  9 14:29:14 2023,23.98956,49.98831,23.80695,0.0009357201,99351.68,2238,2834,29,53.30872,79.16667,22.6875,22.56,21.8075,22.55414
Thu Nov  9 14:30:14 2023,23.97888,50.11038,23.81767,0.01028503,99353.57,2290,2878,39,47.63866,78.33333,22.625,22.47,21.63968,22.44327
Thu Nov  9 14:31:15 2023,23.94951,49.90439,23.78549,0.005194333,99349.4,2270,2811,27,54.10399,78.33333,22.625,22.47,21.66449,22.45267
Thu Nov  9 14:32:16 2023,23.94684,49.85098,23.76405,0.001023653,99352.37,2240,2815,28,53.71545,78.33333,22.625,22.47,21.68094,22.46356
Thu Nov  9 14:33:17 2023,23.92014,49.83572,23.74259,0.005219543,99351.14,2271,2885,32,51.95999,77.5,22.5625,22.38,21.53735,22.362
Thu Nov  9 14:34:18 2023,23.90945,49.8815,23.74259,0.005628133,99348.31,2273,2885,47,36.04727,77.5,22.625,22.47,21.6973,22.45242
Thu Nov  9 14:35:18 2023,23.88275,50.29349,23.68897,0.02112392,99346.98,2322,2912,59,46.14265,75.83333,22.5625,22.38,21.57877,22.33997
Thu Nov  9 14:36:19 2023,23.88542,50.32401,23.72115,0.01564623,99351.68,2308,2806,62,48.60788,74.16667,22.5625,22.38,21.55396,22.34573
Thu Nov  9 14:37:20 2023,23.85071,50.53,23.69969,0.0001135327,99352.66,2223,2864,37,49.107,79.16667,22.5625,22.38,21.57053,22.37827
Thu Nov  9 14:38:21 2023,23.84804,50.31638,23.68897,0.005201259,99350.31,2272,2894,28,53.71545,79.16667,22.5,22.29,21.41821,22.27154
Thu Nov  9 14:39:22 2023,23.82935,50.35452,23.67825,0.009743663,99349.56,2291,2893,45,40.65384,79.16667,22.5,22.29,21.42661,22.26328
Thu Nov  9 14:40:23 2023,23.83202,50.33926,23.64607,0.01013074,99351.43,2293,2834,42,44.83023,79.16667,22.5,22.29,21.45163,22.26331
Thu Nov  9 14:41:23 2023,23.78395,50.29349,23.62462,0.003531532,99357.07,2264,2832,57,43.99794,79.16667,22.5,22.29,21.46826,22.27603
Thu Nov  9 14:42:24 2023,23.77327,50.36215,23.60317,0.005872931,99371.12,2277,2886,28,53.71545,80.0,22.5,22.29,21.4848,22.27136
Thu Nov  9 14:43:25 2023,23.74924,50.65207,23.60317,0.008762879,99365.19,2289,2883,34,50.92837,80.83333,22.5,22.29,21.4848,22.2663
Thu Nov  9 14:44:26 2023,23.75725,50.66733,23.60317,0.00448525,99363.9,2270,2880,43,43.6481,80.83333,22.4375,22.2,21.32413,22.18304
Thu Nov  9 14:45:27 2023,23.72787,50.73599,23.57099,0.007562568,99350.5,2285,2894,41,45.87057,80.83333,22.4375,22.2,21.34928,22.17734
Thu Nov  9 14:46:28 2023,23.71719,50.79703,23.54954,0.003448999,99363.53,2265,2834,28,53.71545,80.0,22.375,22.11,21.20468,22.09512
Thu Nov  9 14:47:28 2023,23.7252,50.91147,23.57099,0.004366567,99378.68,2270,2890,30,52.882,78.33333,22.375,22.11,21.18771,22.09262
Thu Nov  9 14:48:29 2023,23.6985,50.94199,23.52809,0.005760693,99393.89,2278,2887,56,42.68755,78.33333,22.375,22.11,21.22159,22.09006
Thu Nov  9 14:49:30 2023,23.71185,50.98013,23.54954,0.001957735,99400.95,2254,2875,30,52.882,83.33333,22.375,22.11,21.20468,22.09943
Thu Nov  9 14:50:31 2023,23.69316,50.9725,23.54954,0.007212488,99394.1,2284,2880,53,36.86404,85.0,22.375,22.11,21.20468,22.08685
Thu Nov  9 14:51:32 2023,23.68515,50.9191,23.56026,0.003808418,99375.54,2267,2879,43,43.6481,86.66667,22.375,22.11,21.1962,22.09409
Thu Nov  9 14:52:32 2023,23.66646,50.96488,23.51737,0.008040809,99369.92,2288,2895,30,52.882,90.83333,22.375,22.11,21.23001,22.08585
Thu Nov  9 14:53:33 2023,23.6718,50.94199,23.53882,0.008153318,99364.2,2288,2896,47,36.04727,92.5,22.3125,22.02,21.05072,21.99365
Thu Nov  9 14:54:34 2023,23.66112,51.07169,23.49592,0.00743176,99357.29,2286,2903,42,44.83023,90.0,22.3125,22.02,21.08499,21.99579
Thu Nov  9 14:55:35 2023,23.6451,51.14798,23.47446,0.01086897,99352.63,2299,2896,42,44.83023,88.33333,22.3125,22.02,21.10202,21.99002
Thu Nov  9 14:56:36 2023,23.63976,51.14798,23.50665,0.005880294,99349.9,2279,2838,39,47.63866,87.5,22.3125,22.02,21.07645,21.99881
Thu Nov  9 14:57:37 2023,23.6264,51.20902,23.45302,0.006520102,99350.06,2283,2897,48,32.30866,85.83333,22.3125,22.02,21.11899,21.99826
Thu Nov  9 14:58:38 2023,23.62106,51.20902,23.48519,0.006669544,99348.25,2283,2895,42,44.83023,85.0,22.3125,22.02,21.09351,21.99747
Thu Nov  9 14:59:38 2023,23.60237,51.23953,23.45302,0.005443649,99353.12,2278,2896,35,50.36264,85.0,22.3125,22.02,21.11899,22.00049
Thu Nov  9 15:00:39 2023,23.59436,51.22427,23.47446,0.007818737,99350.03,2288,2897,40,46.79952,85.0,22.3125,22.02,21.10202,21.99539
Thu Nov  9 15:01:40 2023,23.58635,51.26242,23.45302,0.005650043,99357.65,2279,2846,33,51.45948,85.83333,22.25,21.93,20.95645,21.90878
Thu Nov  9 15:02:41 2023,23.58635,51.33109,23.44229,0.006930687,99357.56,2285,2903,33,51.45948,87.5,22.25,21.93,20.96506,21.90619
Thu Nov  9 15:03:42 2023,23.58101,51.33109,23.44229,0.005198173,99358.04,2277,2899,34,50.92837,90.83333,22.25,21.93,20.96506,21.90997
Thu Nov  9 15:04:42 2023,23.57834,51.36923,23.41012,0.007249945,99366.12,2287,2902,34,50.92837,94.16667,22.25,21.93,20.99078,21.90607
Thu Nov  9 15:05:43 2023,23.55965,51.39212,23.41012,0.007249945,99363.09,2287,2897,48,32.30866,104.1667,22.25,21.93,20.99078,21.90607
Thu Nov  9 15:06:44 2023,23.57033,51.39212,23.44229,0.008684843,99365.83,2292,2906,35,50.36264,179.1667,22.25,21.93,20.96506,21.90274
Thu Nov  9 15:07:45 2023,23.58368,51.38449,23.43157,0.007355574,99357.7,2287,2896,40,46.79952,115.0,22.25,21.93,20.97366,21.90549
Thu Nov  9 15:08:46 2023,23.58368,51.3616,23.44229,0.005198173,99369.03,2277,2893,30,52.882,104.1667,22.25,21.93,20.96506,21.90997
Thu Nov  9 15:09:47 2023,23.57834,51.3616,23.46375,0.006569686,99365.81,2283,2903,48,32.30866,99.99999,22.25,21.93,20.94784,21.90662
