timestamp,uV,digital
545,1543000,1751
1806,1542000,1751
2140,1544000,1752
2431,1544000,1751
2722,1544000,1754
3013,1543000,1753
3304,1544000,1750
3594,1546000,1751
3884,1544000,1753
4175,1544000,1751
4466,1544000,1751
4756,1540000,1747
5046,1540000,1747
5337,1539000,1745
5628,1538000,1744
5919,1538000,1744
6209,1538000,1744
6501,1538000,1743
6791,1536000,1743
7082,1536000,1741
7372,1537000,1741
7671,1536000,1739
8036,1534000,1742
8420,1534000,1737
8765,1533000,1738
9134,1534000,1725
9502,1532000,1738
9861,1527000,1730
10203,1525000,1728
10565,1525000,1728
10922,1528000,1729
11286,1527000,1733
11646,1529000,1730
12002,1526000,1728
12344,1528000,1733
12692,1528000,1733
13043,1527000,1730
13358,1537000,1729
13644,1535000,1741
13929,1530000,1742
14214,1528000,1733
14499,1527000,1729
14784,1526000,1728
15099,1528000,1731
15384,1526000,1731
15669,1528000,1732
15981,1528000,1729
16266,1529000,1731
16551,1529000,1731
16836,1531000,1733
17121,1528000,1731
17406,1527000,1731
17691,1530000,1731
17976,1531000,1733
18269,1530000,1734
18554,1531000,1735
18839,1530000,1733
19124,1528000,1731
19409,1531000,1733
19694,1529000,1731
19979,1528000,1731
20264,1527000,1732
20553,1526000,1731
20838,1527000,1731
21123,1528000,1730
21409,1528000,1732
21693,1527000,1730
21978,1526000,1730
22263,1528000,1732
22548,1529000,1732
22833,1527000,1729
23118,1529000,1733
23403,1533000,1733
23688,1532000,1735
23973,1531000,1735
24258,1534000,1738
24543,1536000,1742
24828,1534000,1739
25113,1536000,1740
25398,1536000,1742
25683,1538000,1743
25968,1538000,1743
26253,1538000,1743
26538,1539000,1745
26823,1539000,1744
27108,1539000,1745
27393,1541000,1747
27682,1540000,1747
27969,1541000,1746
28263,1542000,1751
28548,1545000,1748
28833,1544000,1750
29118,1544000,1751
29403,1544000,1751
29692,1542000,1751
29977,1543000,1746
30262,1543000,1747
30547,1544000,1750
30832,1540000,1747
31118,1540000,1749
31403,1540000,1745
31688,1538000,1746
31973,1538000,1744
32258,1538000,1744
32543,1539000,1745
32828,1536000,1743
33113,1537000,1742
33398,1536000,1742
33683,1536000,1739
33968,1534000,1739
34253,1531000,1738
34538,1534000,1741
34823,1531000,1736
35108,1531000,1734
35393,1531000,1735
35678,1531000,1737
35963,1528000,1734
36248,1529000,1733
36533,1527000,1734
36818,1528000,1730
37103,1527000,1730
37388,1529000,1730
37674,1527000,1731
37959,1527000,1731
38253,1527000,1731
38538,1528000,1731
38828,1528000,1730
39113,1528000,1729
39398,1529000,1733
39683,1529000,1733
39968,1529000,1730
40253,1530000,1735
40538,1531000,1739
40823,1531000,1734
41108,1531000,1735
41393,1533000,1737
41678,1536000,1739
41963,1532000,1739
42248,1531000,1738
42533,1534000,1739
42818,1534000,1738
43103,1535000,1741
43388,1536000,1741
43673,1533000,1740
43958,1534000,1741
44243,1534000,1742
44528,1536000,1739
44813,1534000,1743
45098,1535000,1737
45383,1536000,1739
45668,1536000,1743
45953,1534000,1739
46239,1536000,1740
46524,1534000,1740
46809,1534000,1739
47095,1534000,1737
47380,1536000,1740
47665,1536000,1741
47955,1534000,1741
48247,1536000,1741
48583,1536000,1743
48871,1534000,1741
49156,1533000,1741
49441,1536000,1744
49726,1538000,1744
50011,1537000,1741
50296,1537000,1743
50581,1538000,1741
50866,1537000,1744
51152,1538000,1739
51437,1538000,1744
51722,1538000,1744
52007,1538000,1745
52292,1538000,1744
52578,1538000,1744
52862,1538000,1744
53148,1539000,1745
53433,1540000,1746
53718,1542000,1747
54003,1539000,1746
54288,1540000,1746
54573,1540000,1747
54858,1540000,1749
55143,1540000,1747
55428,1540000,1749
55713,1542000,1750
55998,1539000,1747
56283,1542000,1748
56568,1542000,1747
56853,1540000,1746
57142,1539000,1746
57427,1540000,1749
57714,1540000,1746
57999,1539000,1744
