timestamp,uV,digital
3976,1520000,1693
5248,1575000,1803
5587,1488000,1696
5877,1525000,1710
6168,1593000,1811
6459,1524000,1744
6749,1488000,1677
7041,1577000,1776
7332,1565000,1791
7622,1484000,1683
7913,1536000,1721
8204,1590000,1813
8495,1507000,1728
8799,1500000,1680
9090,1589000,1795
9380,1548000,1776
9671,1480000,1678
9962,1556000,1744
10253,1584000,1808
10544,1496000,1711
10835,1512000,1695
11126,1593000,1808
11416,1538000,1761
11707,1484000,1674
11998,1569000,1762
12288,1576000,1807
12579,1489000,1695
12870,1523000,1708
13164,1595000,1814
13455,1524000,1744
13754,1489000,1675
14044,1581000,1782
14336,1564000,1792
14627,1487000,1685
14918,1540000,1728
15208,1594000,1816
15499,1512000,1730
15790,1500000,1683
16081,1589000,1797
16372,1552000,1779
16663,1484000,1679
16953,1552000,1744
17244,1589000,1813
17535,1502000,1715
17825,1512000,1696
18116,1595000,1808
18407,1542000,1767
18697,1486000,1677
18995,1569000,1762
19286,1579000,1807
19577,1492000,1701
19867,1524000,1711
20158,1597000,1811
20448,1528000,1750
20739,1489000,1679
21030,1579000,1779
21320,1572000,1799
21611,1488000,1693
21902,1536000,1722
22192,1593000,1818
22483,1512000,1734
22774,1494000,1680
23068,1587000,1791
23359,1556000,1783
23650,1483000,1680
23941,1547000,1739
24234,1589000,1810
24524,1504000,1717
24815,1508000,1690
25106,1591000,1802
25396,1544000,1770
25687,1483000,1677
25979,1562000,1753
26269,1579000,1808
26560,1496000,1707
26851,1516000,1701
27141,1593000,1808
27432,1532000,1754
27722,1486000,1678
28013,1573000,1769
28304,1574000,1803
28596,1487000,1689
28894,1531000,1715
29185,1592000,1814
29475,1517000,1735
29766,1490000,1676
30057,1581000,1785
30347,1559000,1786
30638,1482000,1682
30929,1540000,1729
31220,1588000,1810
31511,1508000,1722
31801,1500000,1682
32092,1589000,1796
32387,1546000,1774
32678,1479000,1675
32968,1554000,1744
33259,1581000,1808
33550,1497000,1705
33841,1512000,1694
34131,1592000,1807
34422,1536000,1759
34713,1484000,1673
35003,1566000,1762
35294,1576000,1804
35585,1489000,1697
35875,1525000,1710
36166,1597000,1813
36457,1525000,1748
36748,1491000,1680
37039,1581000,1783
37330,1568000,1795
37621,1487000,1690
37912,1538000,1727
38203,1593000,1819
38494,1516000,1734
38794,1504000,1689
39084,1592000,1798
39375,1555000,1783
39666,1485000,1681
39956,1558000,1746
40247,1589000,1818
40538,1505000,1717
40829,1512000,1699
41120,1597000,1808
41411,1542000,1769
41707,1487000,1678
41998,1569000,1766
42288,1581000,1808
42579,1496000,1704
42870,1526000,1709
43161,1598000,1813
43453,1527000,1749
43744,1490000,1679
44034,1581000,1778
44325,1572000,1801
44615,1487000,1695
44906,1537000,1725
45197,1594000,1818
45488,1515000,1736
45778,1496000,1680
46070,1589000,1793
46361,1559000,1788
46652,1487000,1683
46943,1550000,1741
47234,1589000,1817
47524,1508000,1722
47816,1510000,1693
48106,1595000,1808
48397,1547000,1776
48687,1487000,1680
48985,1565000,1762
49276,1587000,1814
49566,1500000,1712
49857,1524000,1709
50149,1598000,1818
50439,1534000,1759
50730,1489000,1680
51025,1579000,1780
51315,1576000,1805
51607,1492000,1696
51898,1538000,1724
52188,1600000,1823
52479,1522000,1743
52770,1498000,1683
53060,1589000,1792
53351,1564000,1791
53642,1487000,1690
53932,1548000,1735
54223,1594000,1821
54514,1512000,1728
54805,1505000,1689
55095,1594000,1809
55414,1520000,1742
55777,1512000,1695
56130,1593000,1810
56479,1514000,1730
56773,1491000,1676
57058,1581000,1785
57343,1562000,1789
57628,1482000,1681
57914,1536000,1722
58199,1589000,1809
58511,1504000,1718
58805,1498000,1680
59090,1585000,1791
59375,1548000,1774
59664,1477000,1675
59950,1545000,1733
60235,1585000,1808
60524,1500000,1712
60810,1500000,1680
61095,1585000,1791
61380,1544000,1771
61665,1476000,1670
61950,1543000,1731
62235,1587000,1808
62520,1500000,1712
62806,1492000,1678
63091,1583000,1790
63376,1544000,1769
63662,1476000,1669
63947,1539000,1729
64233,1582000,1807
64518,1500000,1711
64804,1495000,1675
65089,1582000,1789
65374,1546000,1773
65659,1474000,1669
65944,1540000,1731
66229,1581000,1807
66528,1499000,1711
66813,1514000,1698
67171,1589000,1808
67527,1494000,1697
67862,1538000,1728
68225,1574000,1809
68586,1486000,1681
68941,1551000,1742
69232,1591000,1819
69522,1509000,1722
69814,1511000,1690
70108,1596000,1808
70399,1545000,1776
70690,1487000,1680
70980,1565000,1761
71271,1589000,1815
71562,1500000,1711
71853,1520000,1706
72143,1597000,1813
72434,1536000,1759
72725,1488000,1679
73016,1577000,1776
73307,1576000,1805
73599,1491000,1697
73890,1535000,1718
74181,1597000,1819
74472,1521000,1743
74762,1494000,1680
75053,1589000,1791
75343,1565000,1794
75634,1487000,1689
75924,1544000,1734
76215,1594000,1819
76506,1512000,1729
76796,1502000,1687
77087,1592000,1798
77378,1553000,1778
77669,1486000,1679
77960,1559000,1744
78251,1587000,1814
78542,1499000,1712
78842,1516000,1700
79133,1598000,1812
79427,1538000,1762
79718,1487000,1676
80009,1573000,1771
80299,1577000,1807
80590,1492000,1699
80881,1531000,1713
81172,1598000,1819
81462,1525000,1746
81753,1494000,1680
82044,1585000,1788
82334,1566000,1797
82625,1488000,1693
82915,1543000,1731
83206,1595000,1823
83497,1514000,1731
83787,1500000,1684
84079,1589000,1798
84369,1556000,1785
84660,1484000,1680
84951,1552000,1743
85241,1589000,1815
85532,1503000,1713
85823,1511000,1691
86113,1597000,1808
86404,1544000,1773
86695,1484000,1677
86986,1565000,1759
87276,1581000,1808
87567,1495000,1705
87857,1522000,1703
88148,1597000,1811
88439,1531000,1753
88743,1489000,1679
89033,1577000,1778
89324,1569000,1795
89614,1487000,1690
89905,1536000,1723
90196,1593000,1815
90487,1516000,1738
90777,1497000,1681
91068,1589000,1792
91359,1558000,1786
91649,1486000,1681
91940,1548000,1737
92231,1589000,1813
92521,1505000,1718
92812,1505000,1686
93103,1592000,1803
93393,1547000,1773
93684,1483000,1678
93974,1562000,1754
94265,1584000,1808
94556,1497000,1707
94847,1515000,1701
95137,1594000,1809
95428,1534000,1757
95718,1487000,1674
96009,1571000,1767
96300,1574000,1805
96590,1489000,1698
96881,1527000,1712
97172,1595000,1813
97462,1523000,1744
97753,1489000,1679
98048,1582000,1782
98340,1564000,1791
98631,1487000,1683
98931,1544000,1731
99222,1589000,1813
99512,1508000,1724
99803,1504000,1685
100095,1589000,1802
100386,1549000,1776
100678,1486000,1680
100969,1560000,1750
101259,1587000,1813
101550,1500000,1712
101840,1516000,1699
102131,1597000,1812
102422,1538000,1763
102713,1487000,1679
103003,1573000,1770
103294,1579000,1808
103584,1494000,1703
103875,1529000,1713
104166,1600000,1819
104456,1528000,1748
104747,1492000,1680
105038,1584000,1780
105328,1569000,1802
105619,1488000,1693
105909,1539000,1727
106203,1595000,1819
106494,1514000,1733
106785,1499000,1682
107076,1589000,1797
107371,1559000,1786
107661,1486000,1681
107952,1555000,1744
108242,1589000,1819
108533,1502000,1718
108833,1512000,1698
109123,1598000,1809
109414,1542000,1767
109705,1487000,1679
109996,1569000,1763
110286,1581000,1809
110577,1496000,1706
110868,1526000,1712
111158,1601000,1817
111449,1531000,1754
111739,1492000,1680
112030,1581000,1779
112321,1573000,1802
112613,1488000,1696
112904,1537000,1727
113194,1598000,1822
113485,1520000,1738
113775,1498000,1683
114066,1589000,1792
114357,1564000,1793
114647,1487000,1687
114938,1552000,1744
115229,1592000,1821
115519,1511000,1726
115810,1510000,1694
116100,1597000,1806
116391,1552000,1778
116686,1487000,1680
116976,1565000,1761
117267,1586000,1813
117557,1499000,1712
117848,1518000,1703
118139,1600000,1817
118431,1536000,1760
118730,1488000,1679
119021,1577000,1776
119311,1574000,1805
119602,1488000,1695
119892,1534000,1717
120183,1595000,1814
120474,1520000,1741
120765,1492000,1680
121055,1585000,1787
121346,1564000,1789
121636,1486000,1687
121927,1544000,1733
122218,1591000,1817
122508,1512000,1726
122799,1502000,1685
123090,1591000,1799
123380,1550000,1778
123671,1484000,1680
123961,1555000,1745
124252,1585000,1810
124542,1497000,1710
