timestamp,uV,digital
526,1529000,1728
1891,1538000,1744
2220,1523000,1727
2504,1528000,1731
2794,1539000,1745
3078,1531000,1738
3364,1523000,1727
3649,1536000,1741
3934,1538000,1744
4219,1524000,1727
4504,1526000,1728
4789,1539000,1745
5074,1534000,1738
5360,1524000,1728
5645,1537000,1740
5931,1539000,1749
6216,1525000,1726
6518,1530000,1730
6804,1540000,1747
7089,1532000,1739
7374,1524000,1727
7659,1538000,1742
7944,1538000,1745
8229,1524000,1727
8514,1532000,1734
8799,1544000,1750
9085,1532000,1742
9370,1525000,1729
9655,1538000,1743
9940,1540000,1747
10233,1527000,1730
10518,1530000,1734
10803,1544000,1751
11088,1531000,1741
11374,1524000,1727
11658,1538000,1742
11943,1538000,1744
12229,1525000,1728
12514,1530000,1731
12800,1543000,1747
13085,1533000,1740
13370,1526000,1726
13656,1539000,1744
13941,1540000,1747
14226,1527000,1731
14515,1531000,1734
14801,1543000,1753
15086,1534000,1741
15371,1525000,1728
15656,1539000,1744
15941,1540000,1749
16233,1527000,1734
16518,1533000,1734
16803,1544000,1751
17088,1534000,1743
17373,1528000,1730
17659,1540000,1745
17944,1541000,1749
18229,1527000,1731
18514,1534000,1734
18800,1546000,1750
19086,1536000,1743
19375,1527000,1728
19661,1539000,1745
19946,1540000,1750
20231,1527000,1735
20516,1534000,1735
20801,1546000,1751
21086,1536000,1743
21371,1529000,1728
21657,1543000,1746
21942,1542000,1751
22227,1530000,1734
22512,1537000,1739
22799,1547000,1753
23084,1537000,1744
23369,1531000,1733
23654,1542000,1745
23939,1543000,1751
24225,1530000,1734
24510,1536000,1738
24795,1548000,1754
25080,1536000,1744
25366,1528000,1729
25651,1540000,1744
25936,1540000,1753
26229,1527000,1735
26514,1536000,1739
26799,1547000,1753
27084,1537000,1744
27370,1528000,1731
27656,1540000,1745
27942,1540000,1749
28227,1525000,1731
28517,1532000,1734
28802,1541000,1748
29088,1531000,1741
29373,1525000,1728
29658,1538000,1744
29943,1538000,1746
30228,1524000,1728
30513,1528000,1731
30799,1540000,1746
31084,1532000,1741
31369,1524000,1726
31654,1539000,1742
31939,1538000,1746
32224,1525000,1729
32509,1529000,1730
32794,1539000,1746
33079,1531000,1739
33364,1523000,1723
33649,1536000,1739
33934,1538000,1744
34219,1523000,1729
34505,1528000,1730
34790,1540000,1749
35075,1532000,1738
35361,1524000,1725
35646,1538000,1739
35931,1539000,1747
36216,1525000,1729
36510,1525000,1730
36795,1540000,1749
37081,1533000,1739
37366,1525000,1727
37655,1538000,1741
37940,1539000,1747
38225,1524000,1728
38510,1530000,1730
38795,1540000,1748
39080,1532000,1740
39365,1525000,1729
39650,1538000,1741
39936,1538000,1745
40221,1525000,1727
40506,1530000,1733
40791,1540000,1746
41090,1529000,1733
41425,1529000,1727
41710,1539000,1744
41995,1537000,1744
42281,1524000,1728
42566,1533000,1733
42851,1543000,1749
43136,1530000,1737
43421,1527000,1727
43706,1540000,1747
43998,1536000,1744
44283,1521000,1724
44569,1533000,1733
44854,1539000,1749
45139,1526000,1731
45424,1527000,1727
45709,1540000,1744
45994,1538000,1744
46289,1524000,1727
46574,1534000,1735
46863,1540000,1746
47148,1526000,1731
47433,1524000,1726
47718,1540000,1744
48003,1534000,1744
48288,1524000,1726
48573,1531000,1735
48859,1539000,1749
49144,1528000,1735
49429,1525000,1728
49714,1540000,1745
49999,1537000,1744
50285,1524000,1727
50570,1535000,1735
50855,1547000,1746
51211,1525000,1728
51532,1532000,1733
51817,1543000,1753
52102,1531000,1741
52387,1529000,1728
52695,1542000,1748
53046,1531000,1741
53403,1536000,1735
53765,1546000,1755
54119,1529000,1721
54480,1534000,1739
54838,1540000,1751
55194,1527000,1729
55487,1530000,1730
55772,1544000,1749
56058,1536000,1744
56352,1527000,1728
56642,1540000,1744
56927,1543000,1750
57212,1529000,1734
57497,1536000,1735
57782,1546000,1752
58067,1537000,1744
58353,1528000,1731
58638,1540000,1744
58923,1541000,1754
59208,1530000,1738
59493,1533000,1735
59778,1547000,1755
60063,1538000,1744
60376,1536000,1735
60731,1552000,1762
61074,1542000,1749
61364,1534000,1739
61655,1549000,1752
61946,1549000,1759
62237,1533000,1742
62527,1539000,1744
62818,1551000,1763
63109,1538000,1747
63399,1536000,1739
63690,1551000,1755
63981,1547000,1758
64271,1532000,1741
64562,1540000,1746
64853,1551000,1758
65144,1537000,1744
65434,1536000,1741
65725,1548000,1757
66020,1540000,1752
66320,1529000,1735
66611,1543000,1747
66902,1547000,1758
67193,1533000,1739
67484,1536000,1739
67775,1550000,1757
68065,1538000,1747
68356,1529000,1731
68647,1540000,1745
68938,1543000,1754
69228,1531000,1737
69519,1537000,1740
69809,1548000,1755
70100,1537000,1744
70391,1531000,1731
70681,1545000,1748
70972,1540000,1750
71263,1530000,1736
71553,1539000,1743
71844,1547000,1754
72135,1534000,1744
72425,1532000,1735
72716,1548000,1753
73007,1539000,1746
73300,1528000,1730
73591,1538000,1743
73881,1545000,1756
74172,1531000,1741
74463,1534000,1734
74753,1545000,1750
