timestamp,uV,digital
4160,1538000,1743
6068,1537000,1740
6521,1538000,1734
6886,1533000,1744
7234,1532000,1735
7605,1534000,1739
7952,1528000,1735
8313,1532000,1733
8676,1532000,1742
9035,1537000,1733
9393,1530000,1739
9697,1529000,1735
9981,1531000,1735
10266,1529000,1733
10551,1534000,1735
10877,1537000,1739
11236,1531000,1740
11527,1537000,1739
11812,1525000,1731
12097,1524000,1726
12383,1525000,1729
12685,1525000,1729
12992,1525000,1729
13277,1524000,1726
13562,1526000,1729
13847,1525000,1729
14132,1525000,1729
14417,1527000,1732
14703,1530000,1732
15002,1530000,1735
15295,1529000,1732
15583,1529000,1737
15868,1532000,1735
16153,1528000,1733
16439,1531000,1735
16724,1533000,1737
17010,1532000,1735
17295,1533000,1737
17580,1533000,1735
17865,1531000,1738
18150,1529000,1738
18436,1532000,1735
18721,1536000,1737
19006,1533000,1739
19291,1534000,1738
19576,1536000,1742
19861,1536000,1741
20146,1533000,1737
20431,1534000,1738
20716,1534000,1740
21002,1535000,1735
21287,1535000,1741
21572,1536000,1739
21857,1534000,1739
22142,1532000,1737
22427,1535000,1738
22712,1536000,1739
22997,1533000,1735
23282,1536000,1738
23567,1534000,1741
23852,1531000,1739
24137,1531000,1737
24426,1532000,1737
24711,1534000,1739
25006,1532000,1737
25291,1533000,1735
25576,1534000,1739
25861,1534000,1734
26146,1534000,1737
26431,1533000,1740
26716,1536000,1741
27001,1536000,1739
27286,1534000,1739
27570,1536000,1739
27855,1534000,1738
28140,1531000,1738
28426,1536000,1739
28710,1536000,1743
28996,1533000,1739
29281,1533000,1739
29565,1536000,1739
29850,1532000,1738
30135,1533000,1739
30420,1534000,1738
30706,1534000,1739
30991,1532000,1739
31276,1533000,1738
31561,1535000,1739
31846,1533000,1741
32131,1532000,1738
32416,1533000,1735
32703,1534000,1740
32988,1533000,1738
33273,1531000,1735
33562,1534000,1740
33848,1536000,1739
34133,1533000,1738
34418,1536000,1737
34703,1534000,1740
34998,1535000,1735
35283,1532000,1741
35568,1534000,1740
35853,1534000,1742
36138,1533000,1739
36424,1536000,1742
36709,1537000,1743
36994,1536000,1742
37279,1536000,1740
37564,1537000,1741
37849,1536000,1741
38134,1537000,1743
38419,1538000,1743
38704,1539000,1744
38989,1537000,1744
39274,1536000,1744
39559,1538000,1744
39844,1538000,1744
40129,1538000,1741
40414,1538000,1744
40699,1538000,1744
40984,1538000,1744
41269,1538000,1743
41554,1538000,1744
41839,1538000,1744
42124,1536000,1743
42409,1536000,1744
42711,1538000,1744
42996,1536000,1744
43281,1537000,1743
43566,1536000,1744
43851,1536000,1744
44137,1534000,1740
44422,1537000,1741
44708,1535000,1741
45002,1534000,1741
45287,1534000,1739
45572,1536000,1741
45857,1537000,1744
46142,1532000,1737
46427,1536000,1739
46712,1535000,1739
46997,1536000,1738
47282,1533000,1737
47568,1536000,1738
47853,1534000,1742
48138,1532000,1740
48423,1534000,1736
48708,1534000,1738
48993,1532000,1738
49278,1531000,1737
49563,1531000,1739
49848,1534000,1738
50133,1533000,1739
50418,1532000,1735
50703,1531000,1738
