timestamp,uV,digital
512,1531000,1739
1749,1536000,1739
2079,1538000,1745
2369,1535000,1741
2664,1532000,1735
2954,1538000,1744
3245,1538000,1745
3536,1534000,1739
3826,1538000,1743
4117,1540000,1749
4408,1538000,1743
4698,1536000,1742
4989,1540000,1745
5280,1539000,1744
5571,1533000,1737
5862,1538000,1744
6152,1532000,1750
6484,1536000,1739
6876,1540000,1745
7240,1538000,1745
7591,1538000,1743
7958,1543000,1747
8324,1531000,1735
8676,1533000,1729
9039,1537000,1744
9378,1531000,1734
9743,1536000,1739
10103,1538000,1744
10449,1535000,1735
10808,1537000,1738
11171,1538000,1747
11498,1529000,1739
11783,1531000,1733
12068,1535000,1738
12353,1524000,1730
12665,1526000,1729
12951,1534000,1736
13236,1531000,1738
13522,1524000,1728
13807,1528000,1729
14092,1536000,1740
14377,1526000,1731
14663,1526000,1728
14948,1536000,1739
15234,1534000,1740
15519,1525000,1730
15808,1530000,1734
16093,1536000,1744
16379,1529000,1733
16664,1527000,1729
16958,1536000,1741
17243,1533000,1735
17529,1524000,1728
17814,1528000,1733
18099,1535000,1739
18384,1528000,1731
18669,1528000,1728
18955,1534000,1739
19240,1532000,1737
19525,1524000,1729
19810,1529000,1731
20096,1534000,1739
20386,1526000,1733
20671,1527000,1728
20957,1533000,1739
21242,1530000,1737
21526,1524000,1727
21812,1530000,1731
22097,1534000,1739
22382,1526000,1730
22667,1526000,1727
22953,1534000,1735
23238,1530000,1738
23523,1527000,1728
23808,1531000,1733
24094,1536000,1741
24380,1527000,1733
24665,1525000,1731
24950,1532000,1738
25235,1533000,1738
25521,1525000,1728
25806,1530000,1733
26091,1534000,1742
26376,1528000,1733
26662,1526000,1728
26955,1537000,1741
27240,1533000,1735
27526,1526000,1730
27811,1532000,1734
28096,1536000,1743
28381,1529000,1732
28667,1531000,1731
28952,1535000,1739
29239,1531000,1741
29528,1526000,1728
29814,1532000,1734
30099,1534000,1742
30385,1527000,1733
30670,1528000,1731
30955,1536000,1739
31240,1533000,1738
31525,1526000,1729
31810,1533000,1735
32095,1537000,1740
32380,1529000,1732
32665,1528000,1731
32951,1537000,1741
33236,1534000,1742
33521,1527000,1734
33806,1534000,1738
34091,1538000,1744
34377,1531000,1739
34662,1529000,1734
34947,1538000,1743
35232,1536000,1743
35517,1530000,1735
35802,1536000,1739
36087,1538000,1744
36373,1533000,1739
36659,1532000,1738
36953,1538000,1743
37238,1538000,1744
37523,1529000,1736
37808,1536000,1741
38093,1540000,1747
38379,1535000,1741
38668,1533000,1741
38953,1539000,1745
39238,1538000,1745
39524,1534000,1737
39808,1538000,1743
40094,1541000,1749
40379,1538000,1744
40664,1536000,1739
40949,1540000,1745
41234,1539000,1746
41519,1536000,1743
41804,1538000,1741
42089,1542000,1749
42375,1536000,1744
42660,1536000,1741
42945,1543000,1749
43230,1538000,1746
43515,1535000,1742
43800,1538000,1743
44085,1542000,1747
44370,1536000,1744
44655,1536000,1739
44940,1540000,1746
45225,1539000,1746
45510,1536000,1741
45795,1538000,1744
46080,1544000,1750
46366,1536000,1744
46699,1537000,1741
46989,1542000,1747
47273,1538000,1746
47558,1535000,1741
47848,1539000,1744
48133,1540000,1750
48418,1536000,1741
48703,1536000,1742
48988,1539000,1745
49273,1538000,1744
49558,1531000,1735
49843,1537000,1744
50128,1539000,1747
50413,1531000,1740
50698,1532000,1737
50983,1538000,1745
51268,1536000,1744
51554,1531000,1734
51839,1537000,1743
52124,1538000,1744
52409,1530000,1738
52694,1531000,1735
52979,1538000,1743
53264,1536000,1743
53549,1530000,1734
53835,1533000,1738
54120,1537000,1742
54406,1528000,1735
54691,1529000,1733
54976,1538000,1744
55262,1534000,1742
55547,1527000,1729
55834,1534000,1738
56119,1537000,1743
56404,1529000,1734
56696,1531000,1733
56985,1537000,1741
57270,1533000,1740
57555,1528000,1734
57840,1535000,1737
58148,1536000,1743
58501,1528000,1728
58857,1537000,1744
59223,1530000,1740
59585,1528000,1734
59945,1537000,1734
60308,1528000,1735
60597,1526000,1728
60882,1534000,1737
61167,1536000,1739
61452,1528000,1731
61741,1531000,1733
62026,1536000,1741
62311,1530000,1735
62596,1526000,1728
62908,1538000,1741
63260,1531000,1739
63616,1526000,1730
63951,1536000,1741
64258,1532000,1739
64566,1528000,1728
64851,1534000,1737
65136,1537000,1744
65421,1529000,1735
65706,1533000,1734
65992,1540000,1744
66277,1533000,1743
66562,1530000,1733
66858,1536000,1741
67143,1536000,1743
67428,1531000,1735
67713,1530000,1733
67998,1538000,1744
68285,1535000,1742
68570,1529000,1732
68855,1538000,1744
69159,1537000,1744
69506,1537000,1744
69832,1541000,1745
70123,1542000,1751
70414,1538000,1745
70704,1537000,1743
70995,1543000,1750
71285,1540000,1746
71576,1537000,1742
71867,1541000,1746
72157,1541000,1750
72448,1537000,1743
72739,1538000,1742
73029,1542000,1747
