timestamp,uV,digital
512,1538000,1744
1753,1537000,1743
2087,1538000,1744
2406,1544000,1744
2802,1538000,1743
3165,1538000,1744
3512,1536000,1742
3880,1539000,1739
4244,1539000,1744
4602,1531000,1739
4966,1533000,1741
5305,1530000,1742
5660,1533000,1737
6016,1537000,1742
6379,1534000,1742
6739,1531000,1734
7042,1535000,1737
7327,1536000,1742
7613,1515000,1739
7899,1538000,1737
8230,1537000,1744
8569,1538000,1744
8855,1536000,1735
9140,1537000,1741
9425,1530000,1734
9710,1525000,1729
10008,1529000,1733
10293,1536000,1742
10578,1533000,1735
10864,1529000,1734
11157,1534000,1741
11442,1532000,1735
11727,1531000,1734
12012,1534000,1739
12298,1536000,1742
12583,1532000,1738
12879,1531000,1738
13164,1537000,1740
13449,1535000,1741
13734,1532000,1735
14020,1536000,1739
14305,1536000,1742
14591,1532000,1737
14876,1532000,1735
15161,1536000,1741
15446,1536000,1737
15735,1533000,1737
16021,1534000,1739
16306,1536000,1742
16591,1533000,1734
16876,1531000,1735
17161,1534000,1741
17447,1533000,1739
17732,1529000,1734
18017,1536000,1738
18302,1536000,1742
18587,1531000,1736
18872,1529000,1737
19157,1536000,1738
19442,1532000,1738
19728,1528000,1731
20013,1531000,1738
20304,1533000,1738
20589,1528000,1731
20874,1530000,1733
21159,1533000,1737
21444,1531000,1738
21729,1531000,1733
22014,1529000,1737
22303,1533000,1738
22588,1530000,1735
22884,1531000,1733
23169,1536000,1743
23454,1536000,1738
23739,1533000,1734
24026,1536000,1740
24311,1536000,1744
24596,1532000,1738
24881,1533000,1735
25166,1536000,1743
25452,1534000,1743
25737,1533000,1737
26022,1536000,1739
26307,1538000,1744
26592,1533000,1741
26878,1532000,1737
27163,1537000,1743
27448,1532000,1739
27733,1530000,1737
28018,1536000,1742
28303,1537000,1742
28589,1535000,1739
28875,1532000,1737
29161,1537000,1738
29450,1533000,1741
29736,1530000,1738
30021,1535000,1741
30307,1537000,1741
30592,1530000,1739
30877,1532000,1738
31162,1536000,1740
31447,1534000,1740
31733,1532000,1737
32018,1534000,1740
32304,1538000,1743
32589,1531000,1738
32884,1533000,1735
33170,1537000,1741
33455,1533000,1740
33740,1531000,1734
34025,1533000,1739
34310,1536000,1741
34595,1532000,1739
34880,1534000,1737
35165,1533000,1741
35450,1531000,1739
35735,1532000,1738
36020,1535000,1739
36305,1538000,1743
36591,1534000,1739
36876,1535000,1734
37161,1536000,1743
37446,1536000,1741
37731,1532000,1739
38016,1538000,1743
38302,1538000,1744
38591,1536000,1741
38876,1534000,1738
39161,1538000,1744
39447,1536000,1743
39732,1537000,1743
40017,1538000,1744
40302,1539000,1745
40587,1537000,1743
40872,1537000,1743
41157,1538000,1746
41442,1538000,1745
41727,1537000,1743
42013,1538000,1744
42299,1539000,1744
42584,1538000,1744
42879,1538000,1744
43164,1539000,1746
43449,1538000,1744
43735,1537000,1742
44020,1539000,1744
44305,1540000,1747
44605,1537000,1743
44941,1538000,1744
45226,1540000,1744
45511,1538000,1744
45796,1537000,1741
46081,1539000,1744
46366,1538000,1744
46651,1536000,1741
46936,1537000,1743
47222,1538000,1743
47507,1536000,1743
47796,1536000,1739
48081,1537000,1744
48366,1536000,1741
48651,1534000,1738
48965,1535000,1742
49278,1537000,1744
49563,1534000,1742
49848,1533000,1739
50133,1538000,1742
50418,1537000,1741
50704,1533000,1739
50988,1536000,1741
51274,1536000,1744
51559,1534000,1740
51844,1536000,1737
52129,1537000,1743
52414,1536000,1744
52709,1536000,1737
52994,1536000,1743
53280,1538000,1744
