timestamp,uV,digital
518,1529000,1736
1750,1532000,1731
2089,1537000,1741
2374,1532000,1735
2660,1527000,1728
2945,1538000,1739
3230,1536000,1743
3515,1526000,1729
3800,1531000,1733
4085,1538000,1742
4371,1530000,1734
4657,1525000,1729
4942,1536000,1741
5227,1536000,1743
5512,1527000,1730
5798,1529000,1733
6083,1537000,1744
6368,1530000,1735
6653,1527000,1728
6938,1535000,1739
7223,1536000,1742
7508,1526000,1728
7793,1528000,1730
8079,1537000,1742
8364,1528000,1734
8649,1525000,1727
8934,1531000,1734
9219,1532000,1740
9504,1525000,1728
9789,1528000,1731
10082,1536000,1742
10368,1529000,1738
10653,1526000,1728
10938,1536000,1739
11223,1536000,1738
11508,1526000,1731
11795,1530000,1729
12090,1536000,1742
12376,1527000,1731
12661,1524000,1727
12946,1534000,1737
13231,1531000,1738
13520,1524000,1727
13806,1527000,1729
14091,1536000,1741
14376,1528000,1731
14661,1525000,1727
14946,1535000,1738
15232,1532000,1739
15517,1525000,1727
15802,1529000,1730
16087,1534000,1738
16372,1526000,1734
16657,1525000,1726
16942,1532000,1735
17228,1531000,1736
17513,1524000,1727
17798,1528000,1731
18085,1536000,1742
18370,1528000,1733
18655,1526000,1727
18940,1534000,1738
19230,1535000,1741
19515,1526000,1730
19800,1528000,1733
20085,1536000,1741
20370,1529000,1734
20656,1526000,1727
20941,1536000,1738
21226,1536000,1743
21511,1527000,1734
21798,1531000,1737
22092,1539000,1745
22377,1532000,1739
22662,1530000,1731
22947,1538000,1743
23233,1538000,1744
23518,1528000,1734
23803,1535000,1737
24089,1539000,1746
24374,1534000,1739
24659,1531000,1731
24944,1538000,1744
25229,1538000,1744
25514,1530000,1735
25800,1533000,1735
26085,1540000,1744
26371,1535000,1741
26657,1534000,1735
26943,1539000,1744
27228,1538000,1744
27514,1532000,1735
27799,1536000,1740
28084,1540000,1745
28374,1534000,1742
28659,1532000,1734
28945,1539000,1744
29230,1538000,1746
29515,1532000,1735
29800,1537000,1739
30085,1543000,1750
30370,1538000,1744
30655,1533000,1739
30941,1543000,1745
31226,1540000,1750
31511,1534000,1741
31797,1538000,1743
32092,1544000,1750
32377,1538000,1747
32662,1537000,1739
32947,1543000,1749
33232,1542000,1751
33517,1536000,1742
33802,1538000,1744
34087,1545000,1755
34372,1538000,1745
34657,1536000,1742
34943,1543000,1750
35228,1545000,1754
35513,1536000,1743
35798,1540000,1745
36083,1548000,1757
36368,1538000,1746
36653,1537000,1743
36938,1544000,1749
37223,1544000,1754
37512,1536000,1743
37797,1538000,1743
38082,1547000,1754
38368,1539000,1746
38653,1537000,1741
38938,1544000,1747
