timestamp,uV,digital
410,1532000,1734
1649,1527000,1731
1978,1529000,1729
2263,1534000,1738
2548,1532000,1739
2843,1529000,1733
3203,1537000,1740
3586,1530000,1737
3939,1529000,1729
4290,1534000,1738
4653,1528000,1733
5015,1530000,1744
5372,1537000,1744
5731,1531000,1733
6088,1534000,1738
6396,1535000,1744
6681,1531000,1738
6966,1531000,1738
7251,1537000,1743
7536,1535000,1742
7822,1534000,1735
8107,1534000,1737
8392,1536000,1739
8677,1529000,1734
8962,1530000,1735
9247,1536000,1738
9532,1533000,1744
9818,1527000,1732
10177,1533000,1740
10508,1537000,1743
10801,1530000,1734
11086,1532000,1731
11371,1528000,1730
11656,1525000,1730
11957,1526000,1730
12241,1531000,1735
12526,1529000,1735
12812,1526000,1729
13097,1529000,1732
13392,1531000,1736
13677,1528000,1730
13961,1528000,1731
14246,1529000,1737
14531,1531000,1734
14816,1526000,1729
15101,1531000,1731
15386,1532000,1734
15671,1529000,1733
15956,1527000,1734
16243,1532000,1737
16528,1531000,1732
16813,1527000,1731
17098,1530000,1734
17383,1534000,1741
17668,1529000,1733
17953,1529000,1733
18238,1535000,1739
18523,1534000,1738
18808,1528000,1731
19093,1534000,1735
19377,1537000,1744
19663,1532000,1738
19952,1533000,1734
20237,1536000,1741
20522,1536000,1739
20807,1531000,1736
21091,1536000,1739
21376,1538000,1744
21661,1536000,1742
21946,1532000,1735
22231,1538000,1741
22516,1536000,1743
22801,1531000,1737
23087,1537000,1741
23382,1537000,1743
23666,1530000,1737
23951,1531000,1735
24236,1535000,1741
24521,1532000,1738
24806,1528000,1734
25091,1536000,1735
25376,1536000,1744
25661,1532000,1734
25946,1531000,1732
26231,1536000,1741
26516,1536000,1737
26801,1530000,1733
27086,1531000,1735
27371,1536000,1742
27656,1534000,1739
27940,1531000,1735
28225,1537000,1742
28510,1536000,1742
28795,1530000,1734
29084,1535000,1738
29369,1536000,1741
29654,1532000,1737
29939,1532000,1735
30224,1534000,1739
30509,1534000,1738
30794,1529000,1731
31079,1532000,1736
31364,1536000,1740
31649,1530000,1738
31934,1528000,1734
32219,1534000,1740
32504,1533000,1739
32789,1529000,1731
33075,1530000,1734
33365,1533000,1740
33650,1531000,1737
33935,1528000,1732
34220,1531000,1739
34505,1529000,1735
34790,1527000,1732
35075,1529000,1731
35360,1532000,1739
35645,1529000,1734
35930,1524000,1735
36243,1532000,1738
36596,1530000,1731
36961,1532000,1731
38914,1531000,1742
39452,1530000,1736
39741,1524000,1723
40026,1525000,1728
40330,1527000,1731
40639,1525000,1728
40924,1524000,1728
41209,1530000,1731
41494,1528000,1734
41779,1527000,1729
42064,1528000,1729
42349,1534000,1739
42635,1529000,1730
42920,1528000,1733
43205,1532000,1735
43497,1532000,1739
43782,1530000,1733
44067,1530000,1733
44352,1536000,1741
44637,1533000,1736
44922,1531000,1735
45207,1536000,1742
45492,1534000,1744
45777,1531000,1735
46062,1532000,1739
46347,1536000,1744
46633,1532000,1742
46917,1535000,1737
47202,1539000,1744
47487,1538000,1743
47772,1534000,1741
48057,1536000,1743
48342,1538000,1745
48627,1537000,1744
48912,1536000,1742
49197,1538000,1744
49486,1540000,1745
49771,1536000,1744
50056,1538000,1743
