timestamp,uV,digital
3979,1495000,1745
5244,1556000,1728
5599,1624000,1861
5890,1486000,1705
6181,1478000,1648
6471,1630000,1847
6762,1550000,1792
7053,1444000,1634
7345,1584000,1761
7635,1611000,1851
7926,1470000,1680
8217,1496000,1664
8507,1630000,1857
8798,1528000,1764
9088,1447000,1623
9379,1600000,1791
9670,1597000,1839
9961,1456000,1664
10251,1517000,1681
10542,1629000,1861
10833,1510000,1738
11124,1456000,1630
11414,1615000,1811
11705,1577000,1819
11996,1448000,1648
12286,1539000,1711
12577,1625000,1858
12868,1488000,1712
13162,1466000,1637
13453,1620000,1835
13752,1550000,1792
14043,1440000,1627
14333,1573000,1746
14624,1612000,1850
14914,1469000,1680
15206,1492000,1661
15508,1630000,1854
15799,1525000,1759
16090,1446000,1622
16381,1601000,1789
16671,1592000,1837
16963,1461000,1659
17253,1518000,1682
17545,1629000,1858
17835,1508000,1737
18126,1457000,1629
18417,1615000,1817
18707,1577000,1818
18998,1450000,1647
19289,1547000,1715
19580,1628000,1863
19871,1489000,1712
20161,1468000,1639
20452,1627000,1840
20743,1560000,1802
21033,1444000,1635
21324,1569000,1744
21615,1619000,1858
21905,1478000,1694
22196,1488000,1655
22487,1633000,1856
22777,1542000,1781
23072,1448000,1632
23363,1597000,1783
23654,1608000,1851
23944,1465000,1671
24237,1512000,1680
24528,1637000,1866
24819,1520000,1750
25110,1456000,1630
25410,1617000,1815
25701,1582000,1829
25992,1453000,1651
26283,1542000,1713
26573,1630000,1867
26864,1495000,1719
27155,1466000,1638
27445,1627000,1837
27736,1565000,1808
28027,1447000,1638
28317,1565000,1740
28608,1621000,1859
28898,1481000,1697
29189,1484000,1650
29480,1630000,1851
29771,1541000,1783
30062,1441000,1629
30352,1586000,1765
30643,1605000,1844
30934,1463000,1675
31226,1500000,1664
31516,1630000,1856
31807,1520000,1753
32098,1447000,1622
32392,1604000,1796
32683,1588000,1829
32974,1449000,1650
33264,1525000,1690
33555,1628000,1857
33846,1499000,1726
34137,1460000,1626
34427,1617000,1822
34718,1569000,1810
35010,1444000,1642
35301,1559000,1729
35600,1620000,1858
35891,1481000,1697
36181,1478000,1648
36472,1630000,1850
36764,1547000,1787
37054,1444000,1629
37345,1585000,1762
37637,1609000,1850
37927,1467000,1680
38218,1499000,1664
38509,1633000,1859
38800,1526000,1763
39090,1450000,1632
39381,1604000,1792
39672,1595000,1840
39962,1460000,1665
40253,1521000,1687
40544,1632000,1862
40835,1510000,1740
41126,1459000,1632
41417,1615000,1817
41712,1577000,1818
42003,1448000,1646
42294,1548000,1717
42585,1625000,1859
42876,1488000,1710
43167,1469000,1639
43458,1627000,1839
43749,1553000,1795
44040,1441000,1630
44330,1569000,1745
44621,1614000,1853
44912,1472000,1688
45204,1491000,1655
45504,1628000,1849
45795,1525000,1761
46087,1444000,1623
46378,1594000,1782
46669,1592000,1837
46960,1453000,1655
47251,1512000,1679
47541,1625000,1851
47833,1504000,1733
48125,1451000,1623
48415,1610000,1807
48706,1576000,1811
48997,1446000,1643
49288,1538000,1709
49579,1619000,1853
49870,1487000,1709
50160,1462000,1631
50451,1616000,1827
50741,1553000,1793
51036,1438000,1628
51327,1564000,1735
51617,1613000,1849
51908,1473000,1685
52199,1481000,1647
52509,1621000,1856
52876,1464000,1673
53238,1538000,1696
53602,1601000,1839
53949,1446000,1645
54268,1518000,1683
54553,1621000,1851
54838,1504000,1728
55124,1448000,1619
55418,1607000,1808
55704,1574000,1813
55989,1445000,1643
56275,1523000,1690
56560,1621000,1851
56845,1499000,1721
57130,1448000,1622
57419,1608000,1807
57705,1576000,1814
