timestamp,uV,digital
3972,1547000,1758
5244,1539000,1744
5583,1547000,1755
5874,1546000,1757
6181,1538000,1744
6472,1543000,1747
6762,1546000,1759
7054,1538000,1746
7345,1538000,1744
7636,1547000,1754
7927,1543000,1751
8217,1537000,1743
8508,1540000,1744
8798,1543000,1751
9089,1536000,1744
9380,1538000,1741
9671,1540000,1747
9962,1538000,1744
10252,1532000,1734
10543,1538000,1744
10834,1540000,1746
11125,1530000,1735
11415,1534000,1737
11706,1539000,1744
11997,1533000,1738
12287,1527000,1731
12578,1536000,1739
12868,1536000,1743
13163,1528000,1732
13454,1531000,1733
13752,1538000,1744
14043,1530000,1736
14334,1528000,1730
14625,1538000,1741
14916,1534000,1739
15206,1527000,1731
15497,1533000,1735
15788,1538000,1744
16079,1528000,1735
16379,1531000,1734
16669,1538000,1744
16960,1534000,1743
17250,1527000,1730
17541,1537000,1740
17832,1537000,1744
18122,1528000,1733
18413,1533000,1737
18704,1540000,1744
18995,1535000,1743
19286,1530000,1733
19577,1539000,1744
19868,1538000,1744
20217,1527000,1731
20566,1538000,1743
20919,1536000,1743
21261,1527000,1731
21546,1536000,1741
21831,1538000,1746
22116,1531000,1739
22401,1536000,1738
22686,1540000,1747
22971,1538000,1744
23260,1531000,1735
23545,1538000,1744
23831,1540000,1745
24116,1534000,1737
24403,1536000,1739
24688,1540000,1748
24974,1538000,1744
25259,1533000,1737
25544,1539000,1744
25851,1538000,1744
26191,1530000,1734
26476,1536000,1741
26761,1540000,1746
27047,1533000,1741
27332,1532000,1738
27617,1538000,1745
27902,1538000,1744
28187,1529000,1735
28472,1536000,1742
28757,1538000,1746
29042,1534000,1737
29328,1532000,1733
29613,1538000,1744
29898,1536000,1743
30183,1528000,1730
30468,1534000,1735
30753,1537000,1744
31038,1529000,1730
31324,1527000,1729
31609,1537000,1738
31894,1533000,1742
32179,1525000,1728
32469,1530000,1733
32776,1536000,1741
33131,1528000,1728
33482,1540000,1744
33835,1539000,1745
34206,1533000,1738
34576,1542000,1747
34892,1539000,1745
35183,1531000,1738
35474,1538000,1744
35765,1542000,1747
36055,1534000,1744
36357,1537000,1738
36647,1542000,1747
36938,1539000,1746
37230,1536000,1741
37520,1538000,1745
37811,1541000,1748
38103,1536000,1742
38393,1537000,1742
38684,1546000,1751
38975,1538000,1745
39265,1533000,1741
39556,1541000,1746
39846,1541000,1750
40137,1536000,1739
40428,1538000,1742
40718,1544000,1749
41009,1537000,1744
41300,1535000,1738
41591,1542000,1745
41882,1539000,1749
42178,1533000,1739
42468,1538000,1744
42759,1542000,1751
43050,1538000,1744
43341,1538000,1743
43631,1543000,1749
43923,1538000,1747
44214,1533000,1738
44504,1539000,1744
44795,1540000,1748
45085,1536000,1741
45376,1537000,1741
45667,1542000,1751
45958,1538000,1746
46258,1534000,1739
46549,1540000,1744
46841,1543000,1748
47131,1534000,1743
47422,1538000,1743
47713,1543000,1750
48004,1537000,1744
48295,1536000,1739
48585,1543000,1747
48876,1540000,1750
49167,1534000,1742
49458,1538000,1744
49748,1544000,1750
50039,1538000,1744
50329,1536000,1741
50621,1543000,1749
50912,1539000,1746
51202,1534000,1739
51497,1540000,1744
51788,1544000,1751
52079,1536000,1743
52370,1537000,1743
52661,1544000,1746
52952,1538000,1745
53242,1532000,1739
53533,1538000,1744
53824,1538000,1747
54114,1530000,1740
54405,1536000,1738
54696,1540000,1747
54986,1534000,1744
55277,1531000,1735
55567,1539000,1744
55859,1538000,1744
56158,1527000,1734
