timestamp,uV,digital
512,1613000,1791
2462,1459000,1643
2914,1611000,1810
3281,1527000,1763
3639,1474000,1646
3999,1613000,1827
4350,1489000,1719
4712,1505000,1672
5073,1606000,1839
5437,1464000,1669
5789,1540000,1709
6140,1589000,1829
6492,1460000,1663
6789,1515000,1683
7077,1613000,1835
7383,1481000,1697
7728,1512000,1673
8083,1603000,1841
8729,1538000,1718
9153,1598000,1833
9446,1476000,1687
9731,1484000,1653
10017,1609000,1821
10302,1540000,1774
10587,1451000,1636
10872,1562000,1745
11158,1595000,1834
11452,1474000,1683
11738,1487000,1659
12023,1611000,1826
12316,1534000,1769
12602,1451000,1635
12887,1568000,1751
13173,1600000,1833
13458,1474000,1683
13743,1492000,1664
14028,1615000,1830
14313,1538000,1774
14599,1456000,1639
14885,1571000,1755
15171,1601000,1835
15457,1479000,1690
15742,1492000,1664
16027,1616000,1834
16317,1538000,1773
16602,1451000,1647
16888,1579000,1766
17219,1584000,1820
17505,1463000,1666
17790,1517000,1691
18076,1617000,1840
18361,1516000,1744
18646,1460000,1639
18931,1592000,1789
19216,1587000,1822
19501,1465000,1668
19786,1513000,1687
20071,1616000,1839
20357,1517000,1745
20642,1460000,1638
20929,1589000,1785
21214,1580000,1817
21513,1461000,1664
21798,1521000,1694
22083,1616000,1841
22368,1512000,1737
22653,1461000,1639
22939,1592000,1790
23224,1578000,1813
23509,1461000,1664
23794,1516000,1690
24079,1616000,1840
24365,1512000,1742
24651,1461000,1641
24936,1592000,1791
25222,1584000,1819
25507,1462000,1666
25792,1515000,1687
26078,1615000,1840
26363,1512000,1741
26648,1461000,1638
26933,1589000,1783
27218,1581000,1815
27503,1462000,1664
27788,1512000,1686
28074,1615000,1838
28359,1516000,1743
28644,1460000,1638
28929,1590000,1782
29214,1585000,1819
29500,1464000,1667
29787,1515000,1686
30072,1617000,1840
30358,1516000,1744
30647,1461000,1638
30933,1589000,1787
31218,1578000,1816
31511,1461000,1662
31796,1520000,1691
32081,1615000,1840
32366,1513000,1739
32651,1460000,1639
32936,1590000,1789
33221,1581000,1818
33507,1463000,1664
33792,1515000,1687
34077,1615000,1839
34362,1514000,1741
34647,1461000,1639
34933,1589000,1783
35218,1585000,1820
35503,1466000,1668
35788,1513000,1691
36073,1615000,1840
36358,1516000,1744
36643,1460000,1641
36928,1589000,1780
37213,1585000,1819
37499,1469000,1668
37785,1512000,1689
38070,1616000,1840
38355,1520000,1745
38640,1460000,1638
38925,1589000,1777
39210,1585000,1823
39496,1467000,1668
39785,1512000,1687
40070,1615000,1840
40356,1516000,1744
40641,1459000,1637
40927,1589000,1781
41212,1581000,1814
41506,1461000,1659
41806,1524000,1697
42091,1613000,1840
42376,1511000,1735
42661,1462000,1641
42946,1596000,1795
43231,1577000,1813
43516,1461000,1663
43801,1524000,1697
44086,1616000,1842
44371,1512000,1739
44656,1461000,1644
44941,1594000,1795
45226,1582000,1818
45511,1462000,1666
45797,1521000,1696
46082,1617000,1841
46367,1512000,1738
46682,1487000,1659
47008,1615000,1830
47293,1552000,1787
47578,1457000,1648
47863,1562000,1743
48148,1609000,1840
48433,1487000,1702
48718,1484000,1657
49008,1615000,1829
49293,1552000,1789
49578,1454000,1647
49863,1563000,1741
50147,1609000,1843
50433,1487000,1703
50718,1484000,1658
51003,1615000,1825
51297,1549000,1785
51583,1456000,1645
51868,1564000,1743
52153,1606000,1840
52438,1484000,1699
52723,1487000,1659
53008,1614000,1829
53293,1550000,1785
53578,1453000,1643
53863,1560000,1741
54149,1608000,1840
54434,1486000,1701
54719,1483000,1653
55004,1613000,1825
55289,1549000,1783
55574,1452000,1644
55860,1556000,1735
56145,1608000,1838
56430,1486000,1700
56715,1476000,1649
57001,1609000,1821
57286,1552000,1787
57571,1451000,1645
57857,1553000,1735
58146,1589000,1829
58503,1454000,1660
58863,1588000,1763
59221,1562000,1791
59582,1456000,1637
59942,1606000,1815
60269,1562000,1795
60554,1457000,1648
60840,1545000,1719
61125,1611000,1840
61416,1490000,1709
61701,1476000,1649
61986,1609000,1818
62271,1559000,1795
62556,1457000,1648
62841,1547000,1725
63127,1613000,1840
63412,1492000,1711
63697,1474000,1648
63982,1610000,1813
64267,1562000,1799
64552,1456000,1649
64837,1544000,1722
65126,1613000,1840
65411,1496000,1712
65696,1473000,1648
65981,1606000,1812
66266,1562000,1798
66551,1458000,1649
66836,1541000,1719
67121,1604000,1841
67441,1469000,1671
67807,1556000,1734
68166,1589000,1818
68495,1460000,1655
68827,1538000,1716
69113,1614000,1841
69398,1500000,1720
69683,1472000,1648
69968,1604000,1808
70253,1569000,1806
70539,1460000,1655
70824,1538000,1713
71109,1613000,1842
71405,1498000,1715
71691,1474000,1648
71977,1607000,1813
72262,1565000,1803
72547,1461000,1653
72832,1540000,1717
73117,1613000,1841
73402,1498000,1717
73687,1482000,1653
74023,1621000,1846
74379,1512000,1735
74672,1472000,1648
74962,1606000,1809
75253,1572000,1808
75544,1461000,1659
75835,1547000,1723
76125,1615000,1844
76416,1496000,1713
76707,1486000,1655
76997,1615000,1825
77292,1550000,1787
77583,1457000,1648
77876,1569000,1750
78167,1601000,1839
78458,1480000,1692
78748,1500000,1674
79039,1617000,1838
79330,1533000,1767
79621,1461000,1643
79912,1587000,1776
