timestamp,uV,digital
3983,1540000,1744
6144,1539000,1745
6589,1546000,1747
6957,1537000,1740
7300,1539000,1744
7659,1540000,1750
7996,1537000,1744
8354,1544000,1750
8718,1544000,1749
9074,1538000,1744
9427,1545000,1755
9777,1542000,1744
10126,1545000,1747
10431,1551000,1750
10716,1540000,1746
11001,1536000,1743
11286,1540000,1743
11581,1540000,1747
11911,1535000,1741
12225,1538000,1744
12511,1542000,1747
12796,1538000,1745
13081,1538000,1744
13366,1542000,1746
13651,1543000,1749
13940,1538000,1744
14225,1539000,1745
14523,1547000,1754
14811,1540000,1749
15096,1538000,1744
15389,1544000,1751
15674,1545000,1755
15959,1538000,1747
16244,1542000,1749
16530,1550000,1755
16815,1544000,1749
17101,1538000,1747
17386,1543000,1749
17672,1544000,1751
17957,1540000,1745
18242,1540000,1745
18527,1546000,1755
18812,1540000,1746
19098,1538000,1744
19383,1542000,1750
19668,1542000,1751
19953,1538000,1744
20239,1538000,1744
20524,1543000,1749
20809,1538000,1744
21094,1537000,1743
21379,1538000,1744
21664,1538000,1745
21949,1534000,1740
22235,1538000,1743
22520,1540000,1747
22805,1536000,1742
23090,1533000,1737
23375,1537000,1743
23660,1537000,1743
23946,1530000,1735
24231,1534000,1735
24527,1536000,1744
24812,1531000,1738
25098,1528000,1733
25383,1536000,1741
25670,1533000,1740
25955,1527000,1732
26241,1528000,1735
26526,1534000,1739
26811,1528000,1734
27096,1528000,1730
27382,1531000,1734
27667,1530000,1737
27952,1526000,1728
28237,1528000,1733
28522,1531000,1739
28808,1527000,1730
29093,1524000,1727
29378,1531000,1734
29663,1530000,1735
29948,1525000,1728
30233,1526000,1728
30518,1531000,1737
30803,1528000,1732
31089,1525000,1727
31374,1530000,1732
31658,1531000,1738
31944,1526000,1728
32229,1527000,1731
32515,1531000,1737
32800,1529000,1735
33085,1526000,1729
33370,1531000,1736
33659,1533000,1737
33945,1526000,1730
34230,1528000,1732
34523,1534000,1741
34808,1531000,1735
35094,1528000,1734
35378,1536000,1741
35663,1537000,1742
35949,1532000,1738
36233,1535000,1739
36518,1539000,1744
36804,1537000,1744
37089,1533000,1738
37374,1540000,1744
37659,1538000,1744
37945,1536000,1738
38230,1536000,1742
38515,1539000,1746
38801,1536000,1744
39086,1536000,1739
39372,1538000,1744
39657,1538000,1745
39942,1534000,1742
