timestamp,uV,digital
561,1543000,1745
2701,1539000,1745
3118,1540000,1747
3480,1540000,1745
3841,1538000,1746
4203,1542000,1744
4553,1539000,1745
4907,1545000,1754
5236,1538000,1744
5521,1539000,1743
5806,1537000,1739
6092,1536000,1739
6377,1535000,1740
6696,1536000,1738
6981,1538000,1739
7266,1536000,1742
7551,1536000,1741
7836,1536000,1740
8121,1536000,1742
8406,1535000,1739
8691,1531000,1738
8976,1532000,1735
9261,1532000,1737
9547,1530000,1735
9832,1527000,1732
10117,1527000,1731
10416,1525000,1730
10701,1525000,1729
10986,1527000,1726
11272,1526000,1728
11562,1524000,1726
11847,1524000,1727
12132,1523000,1723
12417,1523000,1723
12702,1518000,1722
12987,1517000,1720
13272,1520000,1721
13557,1517000,1716
13842,1515000,1714
14127,1516000,1717
14412,1516000,1717
14697,1515000,1717
14981,1515000,1717
15266,1517000,1715
15552,1515000,1717
15837,1514000,1714
16122,1515000,1715
16406,1515000,1715
16691,1516000,1717
16976,1515000,1717
17261,1521000,1718
17546,1518000,1718
17831,1516000,1717
18116,1517000,1719
18402,1521000,1723
18687,1523000,1723
18972,1523000,1723
19257,1525000,1728
19542,1524000,1727
19827,1524000,1723
20114,1526000,1729
20409,1526000,1731
20698,1526000,1729
20983,1527000,1729
21269,1529000,1735
21554,1529000,1735
21839,1530000,1735
22124,1534000,1738
22409,1536000,1739
22694,1536000,1741
22979,1536000,1743
23264,1538000,1742
23549,1536000,1744
23834,1537000,1742
24119,1538000,1744
24404,1539000,1744
24689,1538000,1744
24974,1538000,1747
25260,1542000,1747
25545,1540000,1747
25830,1540000,1744
26115,1540000,1749
26400,1540000,1751
26685,1540000,1746
26970,1540000,1744
27255,1543000,1751
27540,1542000,1749
27825,1540000,1747
28110,1542000,1747
28395,1545000,1751
28680,1540000,1747
28965,1540000,1747
29250,1540000,1747
29536,1540000,1747
29825,1538000,1746
30111,1539000,1746
30406,1539000,1745
30691,1540000,1744
30977,1538000,1744
31262,1539000,1745
31547,1540000,1744
31831,1538000,1742
32116,1537000,1744
32401,1538000,1744
32686,1538000,1743
32972,1538000,1743
33257,1538000,1744
33542,1538000,1743
33827,1537000,1744
34112,1538000,1744
34397,1538000,1744
34682,1537000,1743
34967,1538000,1744
35252,1539000,1746
35537,1539000,1744
35823,1538000,1744
36108,1538000,1745
36393,1539000,1748
36678,1538000,1744
36962,1539000,1745
37247,1540000,1746
37532,1541000,1745
37818,1540000,1747
38103,1540000,1745
38388,1542000,1749
38673,1540000,1747
38963,1540000,1748
39248,1540000,1749
39533,1542000,1749
39818,1541000,1747
40104,1544000,1749
40416,1544000,1754
40748,1544000,1749
41033,1543000,1750
41318,1540000,1751
41603,1541000,1746
41888,1540000,1744
42174,1539000,1746
42459,1540000,1745
42744,1540000,1746
43029,1539000,1744
43314,1538000,1744
43599,1538000,1743
43884,1538000,1744
44169,1538000,1744
44454,1537000,1744
44739,1534000,1741
45024,1534000,1739
45309,1536000,1740
45594,1533000,1738
45879,1531000,1734
46164,1533000,1737
46450,1532000,1737
46735,1531000,1734
47020,1528000,1731
47305,1529000,1733
47590,1525000,1730
47875,1525000,1726
48168,1526000,1729
48454,1525000,1731
48739,1524000,1728
49024,1524000,1727
49309,1524000,1723
49594,1523000,1726
49880,1524000,1726
50165,1524000,1725
50460,1523000,1724
50745,1523000,1723
51030,1521000,1722
51316,1524000,1727
51601,1520000,1723
51886,1520000,1725
52216,1521000,1725
52571,1525000,1723
52930,1528000,1728
53293,1526000,1730
53651,1523000,1728
54012,1526000,1729
54343,1526000,1729
54629,1528000,1730
54914,1528000,1733
55199,1530000,1733
55484,1531000,1737
55769,1533000,1738
56054,1536000,1743
56339,1537000,1743
56637,1538000,1744
57002,1537000,1744
57360,1540000,1751
57689,1539000,1746
58045,1540000,1747
58330,1541000,1750
58616,1545000,1750
58901,1543000,1750
59186,1545000,1755
59471,1547000,1755
59756,1548000,1755
60041,1549000,1755
60336,1547000,1758
60621,1549000,1758
60906,1548000,1756
61191,1552000,1757
61476,1548000,1757
61761,1548000,1756
62047,1548000,1757
62333,1549000,1756
62618,1546000,1754
62914,1550000,1755
63259,1552000,1766
63610,1552000,1762
63901,1550000,1759
64191,1552000,1758
64482,1551000,1757
64772,1547000,1758
65063,1548000,1754
65354,1547000,1757
65644,1544000,1753
65935,1544000,1754
66226,1542000,1750
66517,1542000,1749
66808,1539000,1745
67098,1540000,1746
67393,1540000,1745
67684,1538000,1744
67975,1538000,1744
68265,1538000,1744
68556,1536000,1741
68847,1536000,1741
69138,1537000,1741
69428,1535000,1741
69719,1535000,1741
70010,1534000,1741
70310,1538000,1742
70601,1536000,1741
70891,1537000,1743
71182,1538000,1743
71473,1538000,1744
71763,1536000,1743
72054,1537000,1744
72344,1538000,1744
72635,1538000,1745
72926,1538000,1744
73217,1540000,1746
73507,1539000,1746
73798,1539000,1745
74089,1540000,1745
74379,1542000,1749
74670,1541000,1750
74960,1542000,1748
75251,1546000,1751
75541,1546000,1751
75832,1542000,1750
76123,1547000,1754
76413,1546000,1754
76708,1546000,1753
76999,1548000,1754
77289,1547000,1757
77580,1546000,1753
77870,1544000,1750
78161,1544000,1751
78452,1547000,1751
78743,1544000,1751
79033,1547000,1751
79324,1544000,1753
79615,1544000,1753
79906,1540000,1747
80197,1543000,1750
80498,1540000,1748
80789,1539000,1747
81079,1538000,1745
81370,1540000,1744
81660,1538000,1744
81951,1538000,1744
82242,1537000,1744
82532,1536000,1741
82823,1531000,1738
83113,1533000,1735
83404,1531000,1734
83694,1529000,1733
83985,1529000,1730
84275,1528000,1733
84566,1528000,1731
84856,1526000,1730
85147,1527000,1729
85437,1525000,1730
85728,1524000,1726
86023,1524000,1727
86313,1525000,1728
86604,1524000,1727
86895,1524000,1727
87185,1524000,1728
87476,1525000,1729
87766,1525000,1727
88057,1525000,1728
88347,1526000,1729
88638,1527000,1728
88929,1525000,1727
89219,1527000,1729
89510,1529000,1733
89800,1529000,1731
90092,1532000,1735
90392,1534000,1738
90682,1532000,1738
90973,1534000,1739
91264,1538000,1743
91554,1538000,1744
91845,1540000,1744
92135,1540000,1745
92426,1545000,1749
92717,1543000,1750
93008,1544000,1751
93298,1547000,1757
93589,1547000,1757
93880,1548000,1757
94170,1552000,1761
94461,1553000,1763
94751,1553000,1761
95042,1553000,1761
95337,1556000,1766
95627,1555000,1767
95918,1556000,1765
96209,1557000,1767
96500,1556000,1769
96791,1556000,1765
97081,1556000,1766
97372,1556000,1770
97664,1556000,1766
97954,1555000,1766
98247,1556000,1766
98537,1555000,1766
98828,1553000,1766
99118,1553000,1764
99409,1554000,1764
99700,1552000,1763
99991,1550000,1761
100291,1551000,1761
100582,1548000,1757
100872,1547000,1756
101163,1545000,1755
101453,1547000,1753
101744,1543000,1749
102035,1543000,1747
102325,1540000,1748
102616,1540000,1746
102907,1538000,1744
103197,1540000,1744
103488,1538000,1744
103782,1538000,1744
104072,1538000,1744
104363,1538000,1744
104657,1536000,1742
104948,1535000,1742
105239,1536000,1742
105529,1534000,1741
105819,1532000,1734
106110,1531000,1738
106401,1535000,1742
106691,1532000,1737
106982,1534000,1738
107272,1532000,1738
107563,1534000,1735
107854,1532000,1735
108144,1535000,1739
108435,1536000,1740
108725,1532000,1739
109016,1536000,1741
109306,1536000,1743
109597,1537000,1741
109888,1536000,1742
110180,1538000,1744
110478,1538000,1744
110768,1538000,1744
111059,1539000,1746
111350,1540000,1749
111640,1539000,1745
111931,1538000,1744
112222,1540000,1745
112512,1539000,1747
112803,1540000,1746
113094,1540000,1748
113384,1539000,1745
113675,1540000,1748
113969,1538000,1744
114260,1540000,1749
114551,1542000,1749
114841,1542000,1747
115132,1541000,1748
115422,1540000,1746
115713,1538000,1745
116003,1540000,1745
116294,1540000,1745
116585,1539000,1744
116875,1538000,1745
117166,1539000,1744
117457,1538000,1744
117747,1537000,1744
118038,1538000,1743
118328,1537000,1744
118619,1536000,1741
118910,1533000,1739
119200,1535000,1738
119491,1533000,1738
119781,1531000,1739
120072,1532000,1735
120372,1531000,1736
120662,1529000,1733
120953,1531000,1734
121244,1531000,1734
121534,1530000,1735
121825,1529000,1731
122116,1530000,1734
122406,1531000,1735
122697,1529000,1733
122987,1531000,1733
123282,1531000,1735
123573,1530000,1734
123863,1529000,1732
124154,1532000,1735
124444,1533000,1735
124735,1529000,1735
125025,1534000,1738
125316,1538000,1742
125607,1536000,1744
125897,1538000,1743
126188,1538000,1744
126479,1540000,1744
126769,1539000,1744
127060,1540000,1746
127350,1543000,1750
127641,1540000,1749
127932,1547000,1755
128222,1548000,1755
128513,1550000,1758
128804,1545000,1757
129094,1552000,1759
129385,1553000,1764
129675,1552000,1763
129967,1555000,1762
130266,1555000,1767
130557,1555000,1763
130847,1556000,1765
131138,1556000,1767
131429,1560000,1769
131719,1556000,1767
132010,1558000,1770
132300,1559000,1770
132595,1558000,1770
132886,1556000,1765
133176,1556000,1767
133467,1556000,1767
133757,1554000,1764
134048,1552000,1763
134339,1552000,1763
134629,1550000,1759
134920,1550000,1758
135210,1548000,1760
135501,1548000,1759
135791,1548000,1753
136082,1547000,1753
136372,1547000,1753
136663,1542000,1750
136954,1540000,1746
137245,1539000,1747
137536,1538000,1745
137826,1538000,1744
138117,1533000,1739
138407,1534000,1742
138698,1529000,1735
138988,1531000,1731
139279,1528000,1731
139570,1528000,1733
139861,1527000,1730
140151,1525000,1727
140452,1524000,1728
140742,1521000,1725
141033,1520000,1723
141324,1523000,1723
141614,1524000,1725
141909,1520000,1719
142199,1520000,1721
142490,1520000,1722
142783,1516000,1719
143146,1508000,1715
143502,1515000,1717
143873,1513000,1712
144213,1516000,1715
144532,1517000,1717
144817,1516000,1715
145102,1520000,1719
145387,1523000,1725
145672,1523000,1723
145957,1524000,1725
146242,1528000,1728
146527,1526000,1730
146812,1526000,1729
147097,1530000,1733
147382,1531000,1735
147670,1532000,1735
147955,1535000,1738
148240,1536000,1741
148525,1537000,1741
148810,1538000,1744
149095,1539000,1744
149380,1539000,1745
149665,1538000,1746
149951,1540000,1746
150236,1545000,1751
150530,1544000,1753
150815,1545000,1749
151100,1547000,1751
151389,1549000,1756
151674,1548000,1758
151959,1549000,1757
152244,1549000,1759
152529,1551000,1758
152814,1547000,1757
153099,1550000,1759
153384,1548000,1759
153669,1548000,1755
153954,1546000,1753
154239,1549000,1758
154550,1544000,1758
154908,1542000,1751
155255,1552000,1760
155614,1539000,1755
155981,1539000,1757
156343,1545000,1751
156667,1542000,1749
156957,1540000,1746
157248,1539000,1747
157539,1538000,1744
157829,1537000,1743
158142,1538000,1743
158433,1536000,1743
158724,1536000,1743
159014,1537000,1741
159305,1537000,1744
159596,1536000,1742
159888,1536000,1741
160178,1537000,1741
160478,1536000,1739
160769,1536000,1739
161063,1536000,1740
161354,1534000,1739
161644,1533000,1738
161934,1533000,1738
162225,1534000,1739
162515,1535000,1742
162806,1535000,1739
163097,1536000,1742
163387,1538000,1743
163678,1536000,1743
163968,1537000,1744
164259,1540000,1744
164549,1538000,1745
164840,1539000,1746
165131,1540000,1747
165421,1542000,1749
165712,1541000,1749
166002,1542000,1749
166293,1545000,1751
166583,1545000,1751
166874,1546000,1753
167165,1545000,1753
167455,1547000,1755
167746,1547000,1754
168036,1547000,1755
168327,1549000,1759
168618,1548000,1755
168908,1547000,1755
169199,1551000,1759
169489,1550000,1760
169780,1552000,1758
170071,1551000,1758
170375,1552000,1760
170666,1549000,1758
170956,1549000,1757
171247,1550000,1758
171537,1546000,1756
171828,1544000,1755
172119,1544000,1749
172409,1544000,1751
172700,1542000,1748
172990,1538000,1746
173281,1539000,1745
173572,1538000,1744
173862,1537000,1743
174153,1538000,1743
174443,1534000,1739
174734,1529000,1737
175025,1528000,1733
175315,1529000,1730
175606,1527000,1730
175896,1525000,1728
176187,1526000,1729
176477,1524000,1725
176768,1520000,1725
177058,1520000,1722
177349,1520000,1719
177640,1516000,1718
177930,1516000,1715
178221,1516000,1717
178511,1515000,1717
178802,1515000,1713
179093,1514000,1715
179383,1517000,1718
179678,1516000,1718
179969,1516000,1715
180266,1517000,1717
180557,1516000,1715
180848,1517000,1718
181138,1520000,1721
181429,1522000,1722
181719,1520000,1719
182010,1520000,1722
182301,1525000,1728
182591,1524000,1727
182882,1525000,1727
183172,1527000,1733
183463,1530000,1735
183754,1529000,1734
184045,1534000,1738
184335,1538000,1742
184626,1538000,1743
184917,1539000,1744
185207,1540000,1747
185498,1539000,1747
185788,1542000,1749
186079,1547000,1750
186370,1549000,1755
186660,1548000,1758
186951,1549000,1759
187241,1552000,1763
187532,1555000,1763
187822,1552000,1762
188113,1556000,1765
188404,1556000,1765
188694,1553000,1765
188989,1556000,1765
189280,1556000,1767
189570,1553000,1765
189861,1553000,1762
190152,1553000,1763
190451,1556000,1766
190743,1553000,1766
191033,1552000,1762
191324,1550000,1762
191614,1549000,1759
191905,1547000,1757
192195,1546000,1754
192486,1547000,1754
192777,1544000,1747
193067,1540000,1747
193358,1540000,1749
193648,1539000,1745
193939,1538000,1744
194230,1538000,1744
194520,1538000,1744
194811,1536000,1741
195101,1536000,1739
