timestamp,uV,digital
4007,1534000,1741
6195,1522000,1723
6636,1524000,1735
6979,1524000,1726
7344,1525000,1717
7701,1531000,1737
8062,1523000,1727
8393,1529000,1731
8741,1529000,1735
9068,1521000,1723
9373,1528000,1727
9658,1534000,1739
9943,1527000,1731
10228,1524000,1725
10513,1535000,1735
10798,1534000,1741
11083,1524000,1728
11368,1528000,1728
11653,1538000,1744
11939,1531000,1735
12225,1525000,1728
12510,1537000,1741
12795,1536000,1743
13080,1526000,1730
13365,1531000,1733
13650,1539000,1743
13949,1532000,1737
14234,1529000,1729
14545,1540000,1743
14893,1531000,1738
15263,1538000,1735
17309,1540000,1746
17946,1532000,1739
18235,1528000,1731
18520,1538000,1743
18804,1537000,1744
19091,1528000,1731
19376,1532000,1737
19662,1539000,1746
19947,1530000,1739
20232,1527000,1729
20517,1537000,1742
20802,1538000,1744
21088,1526000,1730
21373,1531000,1733
21658,1538000,1744
21944,1529000,1735
22229,1525000,1728
22514,1537000,1741
22799,1536000,1742
23084,1525000,1729
23369,1529000,1729
23654,1536000,1743
23949,1528000,1735
24234,1524000,1726
24519,1536000,1737
24804,1535000,1741
25089,1525000,1726
25374,1528000,1732
25659,1537000,1743
25945,1529000,1734
26230,1525000,1728
26519,1536000,1741
26804,1536000,1743
27089,1524000,1728
27374,1529000,1731
27661,1538000,1744
27946,1530000,1738
28232,1525000,1728
28517,1536000,1740
28802,1536000,1743
29087,1528000,1730
29372,1533000,1734
29657,1538000,1744
29942,1531000,1739
30227,1528000,1730
30512,1538000,1743
30797,1538000,1744
31082,1527000,1730
31368,1532000,1733
31661,1540000,1745
31946,1534000,1739
32231,1530000,1732
32516,1538000,1743
32801,1538000,1744
33086,1527000,1731
33371,1533000,1737
33656,1538000,1746
33951,1532000,1742
34236,1528000,1729
34522,1538000,1744
34807,1538000,1744
35092,1526000,1730
35377,1534000,1738
35666,1539000,1746
35951,1531000,1739
36236,1528000,1730
36521,1537000,1744
36806,1537000,1744
37091,1528000,1732
37376,1532000,1731
37661,1538000,1745
37947,1529000,1739
38232,1525000,1728
38517,1536000,1741
38801,1536000,1744
39087,1524000,1728
39372,1531000,1733
39657,1538000,1744
39944,1530000,1738
40228,1525000,1723
40513,1536000,1739
40800,1536000,1744
41085,1524000,1730
41370,1529000,1731
41655,1538000,1745
41940,1529000,1735
42225,1524000,1726
42510,1536000,1739
42795,1536000,1742
43080,1524000,1730
43365,1529000,1729
43650,1538000,1743
43944,1529000,1735
44230,1526000,1729
44515,1538000,1742
44805,1536000,1743
45090,1525000,1730
45376,1535000,1734
45661,1539000,1746
45946,1534000,1739
46231,1529000,1734
46517,1540000,1744
46803,1538000,1745
47088,1528000,1734
47373,1535000,1737
47658,1540000,1747
47948,1532000,1742
48285,1531000,1733
48570,1540000,1744
48855,1538000,1744
49141,1527000,1733
49427,1536000,1742
49712,1540000,1748
49997,1534000,1739
50282,1532000,1733
50568,1539000,1746
50853,1538000,1745
51138,1529000,1733
51423,1537000,1742
51708,1540000,1748
51993,1532000,1738
52278,1531000,1732
52563,1538000,1744
52848,1536000,1744
53134,1525000,1728
53419,1533000,1738
53706,1540000,1747
54003,1529000,1738
54288,1526000,1730
54574,1538000,1744
54859,1536000,1741
55144,1524000,1726
55429,1532000,1735
55714,1538000,1744
55999,1527000,1733
56284,1527000,1728
56569,1537000,1743
56854,1533000,1741
57140,1524000,1729
57424,1534000,1734
57710,1538000,1744
57995,1528000,1734
58280,1525000,1729
58565,1538000,1743
58850,1533000,1741
59135,1525000,1728
59420,1532000,1731
59730,1534000,1744
60086,1525000,1724
60448,1537000,1738
60806,1532000,1742
61168,1528000,1729
61527,1538000,1744
61832,1538000,1743
62117,1525000,1730
62402,1532000,1735
62691,1539000,1746
62976,1530000,1737
63261,1528000,1731
63550,1538000,1744
63836,1537000,1742
64129,1525000,1728
64415,1532000,1735
64700,1538000,1744
64985,1530000,1735
65270,1531000,1729
65555,1538000,1744
65840,1537000,1742
66125,1527000,1730
66411,1533000,1735
66696,1538000,1744
66981,1529000,1735
67267,1528000,1730
67552,1538000,1743
67860,1538000,1744
68222,1527000,1730
68579,1539000,1754
68915,1528000,1735
69246,1527000,1728
69531,1536000,1739
69816,1532000,1742
70102,1523000,1724
70387,1525000,1727
70672,1536000,1743
70957,1525000,1730
71243,1525000,1727
71528,1536000,1739
71813,1534000,1739
72098,1522000,1725
72384,1527000,1729
72669,1536000,1741
72958,1526000,1730
73243,1523000,1723
73529,1534000,1733
73814,1530000,1739
74113,1521000,1723
74462,1538000,1742
74818,1537000,1744
75109,1528000,1731
75400,1535000,1740
75690,1540000,1746
75981,1532000,1740
76272,1531000,1731
76564,1539000,1744
76855,1538000,1744
77146,1529000,1733
77436,1538000,1743
77727,1542000,1748
78017,1532000,1739
78307,1532000,1734
78598,1540000,1747
78888,1538000,1744
79179,1532000,1734
79470,1540000,1744
79760,1542000,1749
80051,1534000,1739
80342,1538000,1741
80633,1547000,1754
80924,1538000,1745
81214,1535000,1739
81505,1544000,1749
81795,1544000,1753
82086,1536000,1744
82381,1540000,1744
82672,1549000,1756
82962,1538000,1746
83253,1536000,1742
83544,1546000,1751
83835,1543000,1755
84135,1536000,1743
84426,1544000,1746
84717,1550000,1763
85007,1540000,1749
85298,1540000,1745
85588,1551000,1759
85879,1545000,1757
86169,1539000,1744
86460,1547000,1756
86750,1551000,1761
87042,1539000,1747
87332,1542000,1746
87623,1552000,1761
87913,1544000,1755
88204,1538000,1744
88494,1548000,1751
88785,1546000,1757
89075,1537000,1743
89366,1539000,1745
89657,1547000,1757
89948,1538000,1747
90239,1536000,1739
90529,1545000,1749
90820,1540000,1748
91111,1533000,1740
91401,1538000,1742
91696,1544000,1751
91986,1534000,1743
92277,1531000,1733
92567,1542000,1747
92858,1538000,1744
93149,1528000,1733
93440,1536000,1742
93732,1538000,1745
94031,1529000,1735
94322,1529000,1732
94612,1540000,1744
94903,1534000,1742
95194,1528000,1729
95484,1538000,1741
95775,1538000,1744
96065,1527000,1731
96356,1531000,1734
96646,1539000,1744
96937,1531000,1741
97227,1527000,1731
97518,1538000,1744
97809,1538000,1744
98099,1525000,1731
98390,1533000,1738
98680,1538000,1745
98971,1533000,1739
99262,1531000,1732
99553,1539000,1744
99843,1538000,1744
100134,1529000,1732
100424,1537000,1742
100715,1539000,1747
101010,1530000,1737
101300,1532000,1733
101592,1540000,1747
101882,1538000,1744
102173,1529000,1734
102463,1538000,1744
102754,1539000,1749
103046,1531000,1738
103337,1536000,1737
103629,1542000,1747
103929,1538000,1744
104220,1530000,1733
104510,1540000,1744
104801,1538000,1747
105092,1530000,1736
105383,1535000,1739
105673,1540000,1748
105964,1534000,1742
106254,1531000,1734
106545,1539000,1744
106836,1538000,1744
107126,1528000,1733
107417,1537000,1741
107708,1540000,1748
107998,1531000,1738
108289,1529000,1733
108579,1538000,1744
108870,1536000,1743
109164,1526000,1729
109454,1536000,1738
109745,1538000,1745
110035,1528000,1731
110330,1528000,1731
110621,1538000,1744
110911,1531000,1738
111202,1524000,1726
111493,1534000,1739
111783,1537000,1744
112074,1525000,1729
112365,1531000,1733
112655,1538000,1745
112946,1531000,1739
113237,1528000,1730
113528,1538000,1743
113819,1537000,1744
114119,1528000,1733
114410,1538000,1740
114701,1540000,1749
114991,1533000,1741
115282,1534000,1735
115574,1543000,1751
115864,1538000,1746
116155,1531000,1739
116445,1540000,1745
116736,1546000,1755
117027,1536000,1744
117317,1538000,1743
117608,1547000,1754
117898,1541000,1749
118189,1534000,1739
118480,1544000,1747
118770,1546000,1758
119061,1537000,1744
119351,1539000,1744
119646,1550000,1757
119937,1540000,1748
120227,1538000,1744
120518,1547000,1752
120808,1545000,1755
121099,1536000,1744
121390,1540000,1745
121681,1548000,1758
121971,1538000,1744
122262,1537000,1744
122552,1547000,1755
122843,1540000,1751
123133,1534000,1739
123424,1538000,1744
123715,1542000,1751
124016,1534000,1742
124306,1536000,1739
124597,1542000,1749
124887,1538000,1744
125178,1528000,1734
125469,1537000,1743
125759,1539000,1746
126050,1531000,1739
126340,1534000,1737
126631,1540000,1745
126921,1536000,1743
127212,1529000,1732
127503,1538000,1743
127793,1538000,1746
128084,1530000,1733
128374,1534000,1737
128665,1540000,1744
128960,1533000,1742
129250,1529000,1731
129541,1538000,1744
129831,1538000,1744
130122,1527000,1732
130412,1536000,1739
130703,1538000,1744
130993,1528000,1737
131284,1529000,1730
131593,1538000,1744
131885,1536000,1744
132175,1525000,1728
132466,1536000,1739
132757,1538000,1744
133047,1528000,1735
133338,1533000,1733
133629,1540000,1746
133929,1536000,1744
134219,1529000,1733
134510,1539000,1744
134800,1538000,1741
135091,1528000,1733
135382,1534000,1738
135672,1540000,1749
135963,1536000,1741
136253,1531000,1734
136544,1543000,1746
136834,1538000,1748
137125,1532000,1738
137416,1538000,1744
137706,1545000,1750
137997,1538000,1743
138292,1537000,1741
138582,1544000,1750
138873,1539000,1747
139163,1532000,1738
139454,1540000,1745
139745,1544000,1751
140035,1536000,1743
140326,1538000,1743
140617,1548000,1757
140907,1538000,1746
141198,1536000,1738
141488,1542000,1744
141779,1541000,1751
142070,1534000,1739
142360,1537000,1743
142652,1546000,1751
142942,1537000,1744
143233,1532000,1737
143525,1540000,1744
143816,1539000,1747
144117,1531000,1735
144408,1537000,1744
144699,1543000,1751
144989,1534000,1742
145280,1534000,1739
145571,1541000,1752
145861,1538000,1745
146152,1529000,1734
146443,1538000,1743
146733,1541000,1747
147024,1532000,1738
147314,1534000,1734
147609,1543000,1749
147900,1536000,1744
148191,1530000,1734
148481,1539000,1745
148772,1540000,1749
149062,1532000,1739
149353,1536000,1739
149643,1543000,1747
149934,1538000,1744
150225,1535000,1733
150541,1538000,1744
150899,1531000,1738
151261,1529000,1731
151612,1539000,1745
151960,1528000,1734
152255,1524000,1728
152540,1538000,1742
152825,1536000,1744
153113,1526000,1732
153398,1531000,1734
153684,1539000,1745
153978,1528000,1737
154263,1526000,1727
154548,1538000,1743
154833,1536000,1743
155118,1526000,1728
155403,1531000,1734
155688,1538000,1744
155973,1532000,1738
156258,1527000,1730
156543,1538000,1744
156828,1537000,1744
157117,1527000,1731
157402,1536000,1735
157687,1538000,1745
157972,1531000,1739
158257,1530000,1730
158542,1538000,1744
158827,1536000,1744
159112,1526000,1730
159397,1533000,1734
159682,1538000,1745
159967,1530000,1735
160252,1528000,1730
160537,1539000,1744
160822,1537000,1744
161107,1527000,1730
161392,1534000,1739
161677,1540000,1746
161966,1528000,1737
162330,1529000,1734
162683,1547000,1753
163036,1531000,1738
163402,1539000,1744
163766,1540000,1747
164131,1532000,1737
164421,1538000,1743
164712,1543000,1751
165003,1534000,1742
165293,1536000,1737
165584,1543000,1749
165874,1538000,1745
166165,1531000,1732
166456,1539000,1744
166750,1541000,1751
167041,1531000,1739
167331,1535000,1739
167622,1540000,1749
167913,1536000,1744
168203,1531000,1733
168494,1539000,1744
168784,1538000,1748
169075,1531000,1738
169365,1535000,1738
169656,1540000,1751
169946,1536000,1743
170237,1529000,1733
170528,1539000,1744
170818,1539000,1744
171109,1528000,1734
171399,1537000,1740
171690,1540000,1750
171981,1531000,1738
172271,1531000,1734
172562,1538000,1744
172853,1536000,1743
173143,1528000,1730
173434,1537000,1739
173725,1538000,1747
174026,1529000,1733
174316,1528000,1731
174607,1540000,1746
174897,1535000,1741
175188,1526000,1731
175479,1536000,1741
175769,1538000,1745
176064,1527000,1730
176355,1531000,1734
176646,1539000,1745
176936,1531000,1739
177227,1526000,1729
177517,1536000,1742
177808,1538000,1744
178098,1528000,1730
178389,1534000,1738
178680,1540000,1745
178970,1530000,1735
179261,1528000,1731
179551,1538000,1744
179842,1537000,1744
180132,1527000,1734
180423,1536000,1741
180714,1540000,1749
181004,1533000,1738
181295,1532000,1738
181586,1540000,1746
181876,1538000,1745
182167,1530000,1735
182458,1539000,1744
182748,1545000,1755
183039,1537000,1744
183329,1538000,1741
183621,1546000,1752
183920,1539000,1747
184211,1538000,1742
184502,1543000,1749
184792,1544000,1755
185083,1536000,1744
185378,1542000,1744
185668,1548000,1757
185959,1539000,1747
186249,1538000,1743
186540,1549000,1754
186830,1545000,1754
187121,1538000,1744
187412,1544000,1747
187702,1548000,1759
187993,1538000,1745
188283,1538000,1744
188574,1550000,1757
188865,1544000,1753
189155,1538000,1744
189446,1546000,1751
189736,1548000,1757
190027,1538000,1745
190317,1538000,1744
190608,1550000,1757
190898,1542000,1749
191189,1538000,1741
191480,1548000,1751
191770,1548000,1759
192061,1538000,1744
192351,1539000,1746
192642,1550000,1759
192932,1544000,1749
193223,1538000,1743
193515,1548000,1751
193805,1546000,1753
194103,1537000,1744
194394,1539000,1745
194688,1548000,1757
194979,1539000,1746
195269,1538000,1744
195560,1547000,1756
195850,1542000,1753
196141,1536000,1741
196432,1540000,1747
196723,1546000,1758
197013,1538000,1744
197304,1538000,1744
197594,1547000,1751
197885,1540000,1747
198175,1536000,1743
198466,1544000,1746
198757,1546000,1756
199047,1536000,1744
199338,1538000,1744
199629,1548000,1754
199919,1539000,1745
200210,1535000,1739
200500,1542000,1746
200791,1542000,1751
201081,1534000,1739
201372,1536000,1742
201663,1545000,1753
201953,1536000,1744
202244,1533000,1737
202534,1540000,1745
202825,1540000,1749
203115,1532000,1734
203406,1538000,1741
203698,1545000,1751
204001,1534000,1742
204291,1531000,1736
204582,1542000,1746
204873,1538000,1745
205163,1529000,1733
205454,1538000,1743
205744,1538000,1747
206035,1531000,1739
206326,1534000,1735
206616,1544000,1747
206907,1536000,1744
207197,1530000,1732
207488,1538000,1744
207778,1540000,1747
208069,1528000,1733
208360,1533000,1738
208650,1540000,1746
208941,1532000,1743
209231,1527000,1730
209522,1538000,1744
209813,1538000,1744
210103,1528000,1732
210394,1536000,1737
210685,1538000,1746
210975,1531000,1739
211266,1529000,1731
211556,1538000,1744
211847,1536000,1744
212137,1525000,1730
212428,1533000,1731
212719,1538000,1744
213009,1528000,1735
213304,1528000,1730
213594,1538000,1744
213893,1533000,1739
214183,1526000,1728
214474,1536000,1739
214764,1537000,1745
215055,1528000,1734
215346,1532000,1734
215636,1540000,1745
215927,1534000,1743
216217,1528000,1731
216508,1538000,1743
216799,1538000,1745
217089,1530000,1734
217380,1536000,1741
217670,1542000,1746
217961,1534000,1742
218252,1533000,1734
218542,1540000,1745
218833,1538000,1745
219124,1532000,1734
219414,1538000,1744
219705,1543000,1751
219995,1536000,1744
220286,1534000,1735
220577,1543000,1747
220867,1540000,1747
221158,1532000,1735
221448,1539000,1745
221739,1544000,1750
222030,1533000,1743
222320,1536000,1740
222615,1543000,1751
222905,1538000,1745
223196,1531000,1737
223487,1540000,1744
223778,1542000,1749
224079,1532000,1738
224370,1538000,1741
224661,1544000,1751
224951,1538000,1746
225242,1534000,1740
225533,1544000,1750
225823,1543000,1751
226114,1534000,1741
226404,1538000,1744
226695,1547000,1754
226985,1536000,1744
227276,1534000,1739
227567,1545000,1751
227857,1540000,1748
228148,1532000,1739
228439,1539000,1744
228729,1542000,1751
229020,1533000,1739
229311,1535000,1738
229601,1544000,1751
229892,1538000,1746
230182,1534000,1737
230473,1540000,1745
230764,1543000,1753
231054,1534000,1742
231345,1537000,1745
