timestamp,uV,digital
625,1537000,1744
1870,1538000,1744
2200,1538000,1744
2491,1538000,1742
2782,1538000,1744
3073,1538000,1744
3363,1536000,1743
3653,1538000,1742
3944,1538000,1744
4235,1537000,1744
4526,1536000,1743
4817,1538000,1744
5107,1538000,1744
5398,1535000,1741
5689,1537000,1743
5979,1538000,1744
6270,1537000,1743
6561,1538000,1743
6851,1539000,1744
7143,1538000,1744
7433,1538000,1743
7725,1538000,1744
8015,1538000,1744
8306,1538000,1744
8597,1537000,1744
8904,1538000,1744
9283,1537000,1744
9650,1538000,1744
10001,1537000,1747
10370,1536000,1744
10749,1538000,1740
11113,1534000,1743
11461,1535000,1739
11817,1536000,1743
12181,1536000,1740
12540,1531000,1740
12902,1528000,1741
13256,1534000,1732
13617,1537000,1739
13921,1538000,1743
14207,1535000,1741
14496,1536000,1744
14829,1536000,1741
15180,1538000,1742
15538,1533000,1740
15903,1538000,1735
16255,1531000,1738
17491,1529000,1733
17784,1532000,1737
18070,1533000,1738
18355,1529000,1737
18640,1532000,1738
18926,1535000,1742
19211,1532000,1738
19504,1531000,1739
19789,1536000,1741
20074,1537000,1741
20359,1532000,1737
20644,1536000,1740
20930,1535000,1743
21215,1533000,1738
21500,1533000,1738
21790,1536000,1741
22075,1536000,1741
22361,1535000,1739
22646,1534000,1738
22931,1535000,1742
23217,1537000,1739
23502,1535000,1739
23787,1538000,1742
24072,1538000,1743
24357,1536000,1741
24642,1536000,1739
24928,1536000,1741
25213,1534000,1739
25498,1534000,1741
25783,1536000,1740
26069,1536000,1743
26355,1533000,1739
26640,1531000,1737
26925,1536000,1738
27210,1534000,1740
27496,1536000,1738
27781,1536000,1739
28066,1536000,1741
28351,1534000,1737
28636,1534000,1739
28922,1536000,1739
29207,1535000,1737
29503,1531000,1740
29788,1534000,1740
30073,1533000,1738
30358,1531000,1737
30644,1532000,1735
30933,1533000,1740
31220,1533000,1739
31505,1534000,1737
31791,1536000,1739
32076,1536000,1740
32361,1532000,1738
32646,1534000,1738
32932,1536000,1741
33217,1536000,1740
33502,1534000,1739
33787,1533000,1738
34072,1536000,1742
34357,1532000,1737
34642,1533000,1739
34927,1536000,1743
35212,1534000,1739
35498,1531000,1737
35783,1534000,1739
36068,1536000,1741
36353,1534000,1739
36639,1532000,1741
36924,1535000,1741
37209,1535000,1741
37494,1531000,1735
37779,1534000,1738
38064,1536000,1739
38349,1532000,1741
38634,1534000,1739
38920,1536000,1739
39206,1534000,1739
39502,1535000,1741
39787,1536000,1739
40076,1538000,1744
40361,1531000,1739
40646,1536000,1739
40932,1536000,1742
41217,1535000,1743
41502,1536000,1740
41788,1538000,1744
42072,1537000,1743
42357,1537000,1742
42643,1537000,1739
42928,1538000,1744
43213,1536000,1744
43498,1538000,1743
43783,1539000,1744
44068,1540000,1747
44353,1538000,1744
44638,1539000,1745
44923,1540000,1745
45225,1530000,1744
45556,1538000,1745
47721,1544000,1745
48042,1539000,1746
48331,1534000,1742
48616,1532000,1737
48902,1536000,1741
49231,1534000,1738
49525,1532000,1738
49811,1536000,1742
50096,1536000,1742
50381,1534000,1738
50671,1533000,1744
51015,1534000,1740
51309,1536000,1742
51594,1533000,1737
51879,1534000,1738
52164,1534000,1738
52450,1533000,1737
52735,1534000,1740
53020,1534000,1739
53305,1531000,1738
53590,1531000,1734
53876,1533000,1740
54161,1533000,1739
54446,1531000,1739
54731,1534000,1741
55016,1534000,1741
55302,1530000,1734
55587,1532000,1735
55872,1536000,1739
56157,1532000,1739
56443,1531000,1734
56728,1534000,1739
57013,1533000,1740
57298,1534000,1737
57584,1534000,1738
57869,1533000,1740
58154,1534000,1741
58439,1533000,1738
58725,1534000,1741
59011,1536000,1742
59306,1534000,1738
59591,1534000,1739
59876,1535000,1740
60162,1534000,1738
60451,1534000,1738
60737,1536000,1742
61022,1536000,1743
61308,1536000,1739
61593,1533000,1739
61878,1536000,1743
62165,1536000,1732
62486,1538000,1738
62842,1536000,1744
63203,1532000,1737
63564,1539000,1738
63927,1537000,1742
64286,1535000,1739
64587,1536000,1741
64872,1536000,1744
65158,1534000,1741
65443,1531000,1737
65728,1536000,1738
66013,1535000,1743
66298,1534000,1741
66584,1534000,1737
66869,1536000,1741
67154,1533000,1740
67439,1533000,1735
67725,1536000,1739
68010,1537000,1742
68295,1533000,1738
68583,1535000,1739
68870,1537000,1740
69155,1535000,1741
69449,1531000,1739
69734,1535000,1737
70024,1536000,1741
70309,1533000,1735
70594,1531000,1735
70879,1534000,1740
71165,1531000,1739
71450,1533000,1737
71735,1536000,1735
72020,1534000,1742
72306,1532000,1739
72591,1536000,1738
72876,1534000,1740
73161,1534000,1741
73447,1533000,1741
73732,1535000,1740
74017,1536000,1741
74302,1533000,1737
74587,1534000,1737
74874,1538000,1744
75159,1536000,1741
75444,1535000,1739
75730,1536000,1742
76015,1536000,1743
76300,1536000,1741
76585,1534000,1741
76870,1536000,1742
77156,1538000,1743
77441,1536000,1739
77726,1537000,1739
78011,1538000,1744
78297,1536000,1744
78582,1537000,1744
78868,1538000,1745
79157,1538000,1744
79451,1537000,1742
79736,1538000,1744
80021,1538000,1744
80307,1536000,1742
80592,1538000,1744
80880,1538000,1744
81165,1538000,1744
81451,1537000,1743
81736,1539000,1744
82021,1537000,1744
82307,1538000,1744
82592,1538000,1744
82878,1539000,1744
83163,1538000,1744
83469,1538000,1744
83793,1538000,1744
84079,1539000,1744
84364,1538000,1744
84650,1538000,1744
84935,1540000,1745
85221,1538000,1744
85506,1538000,1744
85792,1538000,1746
86077,1539000,1747
86362,1538000,1744
86648,1540000,1745
86934,1540000,1749
87219,1539000,1745
87504,1538000,1745
