timestamp,uV,digital
512,1551000,1759
1753,1546000,1757
2083,1546000,1751
2374,1552000,1762
2668,1551000,1762
2959,1544000,1753
3249,1548000,1757
3540,1551000,1760
3830,1548000,1753
4149,1544000,1754
4537,1555000,1758
4896,1544000,1755
5240,1549000,1751
5608,1546000,1758
5973,1538000,1747
6328,1539000,1753
6688,1537000,1744
7031,1536000,1740
7381,1538000,1746
7739,1534000,1742
8102,1534000,1737
8451,1533000,1739
8803,1525000,1737
9139,1527000,1725
9424,1529000,1733
9709,1518000,1722
9994,1516000,1715
10302,1520000,1721
10594,1520000,1726
10879,1514000,1714
11172,1516000,1718
11457,1520000,1719
11742,1516000,1721
12027,1518000,1714
12312,1520000,1719
12597,1518000,1723
12882,1515000,1713
13167,1515000,1715
13453,1520000,1719
13738,1514000,1717
14024,1512000,1712
14309,1516000,1719
14604,1518000,1718
14890,1512000,1713
15175,1512000,1712
15460,1515000,1718
15749,1515000,1716
16034,1512000,1712
16320,1517000,1717
16605,1520000,1721
16890,1514000,1717
17175,1516000,1715
17461,1521000,1719
17746,1517000,1719
18031,1515000,1713
18316,1523000,1722
18601,1522000,1726
18886,1516000,1718
19171,1520000,1722
19457,1525000,1730
19742,1524000,1726
20027,1517000,1722
20318,1527000,1728
20603,1527000,1731
20888,1525000,1728
21173,1527000,1728
21458,1534000,1738
21743,1529000,1733
22028,1528000,1730
22313,1533000,1741
22598,1534000,1742
22883,1533000,1740
23168,1535000,1738
23453,1538000,1745
23739,1536000,1744
24025,1534000,1738
24310,1540000,1744
24606,1540000,1751
24891,1538000,1743
25177,1538000,1744
25463,1547000,1750
25748,1542000,1752
26033,1543000,1747
26318,1547000,1754
26603,1547000,1758
26888,1544000,1751
27173,1548000,1751
27458,1553000,1763
27743,1550000,1759
28029,1546000,1755
28314,1550000,1759
28600,1552000,1762
28885,1546000,1755
29172,1549000,1755
29461,1552000,1762
29747,1548000,1758
30032,1545000,1751
30318,1549000,1758
30603,1547000,1761
30888,1542000,1751
31173,1545000,1750
31458,1550000,1759
31743,1546000,1750
32028,1543000,1747
32314,1546000,1751
32599,1543000,1754
32884,1539000,1746
33169,1538000,1744
33454,1540000,1747
33740,1539000,1745
34025,1536000,1739
34310,1538000,1745
34606,1538000,1746
34891,1537000,1741
35176,1536000,1741
35461,1538000,1744
35746,1532000,1741
36031,1530000,1733
36316,1533000,1739
36603,1534000,1740
36888,1529000,1732
37173,1527000,1731
37458,1532000,1737
37743,1528000,1735
38028,1524000,1727
38313,1528000,1731
38603,1528000,1733
38888,1523000,1726
39173,1524000,1726
39458,1527000,1729
39743,1525000,1728
40028,1524000,1723
40313,1528000,1732
40598,1529000,1734
40883,1523000,1726
41169,1525000,1726
41454,1527000,1732
41739,1525000,1729
42024,1522000,1725
42309,1528000,1729
42594,1528000,1730
42879,1523000,1727
43164,1525000,1728
43449,1529000,1731
43735,1525000,1728
44020,1524000,1727
44305,1529000,1734
44601,1531000,1733
44905,1525000,1728
45243,1529000,1731
45528,1532000,1738
45813,1531000,1732
46098,1528000,1733
46383,1536000,1739
46668,1536000,1741
46953,1531000,1735
47238,1534000,1735
47524,1538000,1744
47812,1531000,1740
48098,1533000,1736
48383,1538000,1744
48668,1537000,1744
48953,1534000,1739
49238,1536000,1742
49523,1540000,1744
49808,1536000,1743
50093,1536000,1739
50378,1540000,1745
50663,1540000,1745
50948,1538000,1743
51233,1538000,1744
51518,1542000,1745
51803,1538000,1745
52088,1538000,1744
52373,1540000,1749
52658,1540000,1750
52943,1536000,1744
53228,1538000,1744
53514,1542000,1747
53799,1539000,1744
54086,1538000,1744
54371,1544000,1749
54666,1542000,1749
54951,1538000,1744
55238,1540000,1746
55523,1546000,1753
55809,1540000,1746
56094,1538000,1745
56379,1540000,1747
56664,1541000,1749
56954,1538000,1744
57239,1541000,1746
57524,1544000,1751
57809,1539000,1746
58094,1538000,1744
58379,1543000,1748
58688,1538000,1747
59044,1538000,1742
59399,1539000,1746
59758,1537000,1741
60120,1538000,1739
60472,1540000,1746
60830,1538000,1749
61185,1533000,1742
61540,1539000,1745
61887,1533000,1741
62173,1536000,1739
62458,1538000,1744
62743,1533000,1742
63029,1530000,1733
63314,1534000,1738
63599,1534000,1742
63884,1529000,1734
64169,1530000,1731
64463,1534000,1739
64748,1529000,1735
65033,1526000,1731
65318,1533000,1734
65603,1533000,1738
65889,1526000,1732
66174,1528000,1731
66459,1532000,1738
