timestamp,uV,digital
517,1539000,1744
1762,1546000,1753
2093,1540000,1747
2387,1540000,1745
2679,1546000,1755
2969,1543000,1756
3260,1538000,1745
3550,1545000,1751
3841,1547000,1756
4131,1539000,1746
4423,1542000,1746
4713,1547000,1755
5004,1540000,1749
5295,1538000,1744
5586,1545000,1751
5877,1544000,1755
6168,1538000,1744
6458,1542000,1749
6749,1546000,1751
7040,1539000,1747
7330,1538000,1744
7621,1542000,1749
7911,1539000,1751
8202,1537000,1742
8509,1545000,1746
8889,1540000,1749
9259,1538000,1744
9615,1545000,1758
9983,1538000,1745
10351,1537000,1743
10731,1538000,1744
11081,1529000,1739
11435,1532000,1735
11778,1535000,1741
12131,1530000,1729
12494,1538000,1734
12856,1538000,1741
13214,1525000,1728
13572,1534000,1739
13893,1528000,1728
14178,1516000,1718
14463,1524000,1722
14769,1526000,1729
15089,1522000,1724
15374,1523000,1722
15660,1527000,1728
15945,1524000,1728
16230,1521000,1721
16515,1525000,1726
16800,1528000,1732
17085,1522000,1727
17370,1523000,1723
17655,1529000,1734
17941,1525000,1730
18226,1521000,1722
18511,1526000,1727
18797,1530000,1734
19088,1524000,1727
19375,1524000,1726
19660,1529000,1731
19945,1525000,1730
20230,1523000,1723
20519,1528000,1729
20805,1530000,1734
21090,1525000,1729
21375,1525000,1728
21660,1531000,1739
21945,1530000,1733
22230,1525000,1728
22515,1529000,1730
22801,1532000,1738
23087,1528000,1731
23372,1527000,1728
23657,1534000,1737
23943,1529000,1735
24228,1525000,1728
24514,1531000,1734
24799,1535000,1739
25084,1531000,1736
25369,1528000,1730
25654,1536000,1743
25940,1536000,1741
26225,1528000,1731
26510,1531000,1738
26795,1538000,1744
27080,1532000,1738
27365,1532000,1734
27651,1537000,1744
27937,1534000,1742
28223,1530000,1735
28508,1537000,1742
28794,1538000,1744
29088,1536000,1742
29374,1536000,1737
29663,1540000,1744
29949,1538000,1744
30234,1534000,1738
30519,1538000,1742
30804,1538000,1744
31089,1534000,1742
31374,1534000,1735
31659,1538000,1744
31945,1538000,1743
32230,1529000,1735
32515,1536000,1741
32800,1538000,1744
33085,1532000,1738
33370,1532000,1739
33655,1538000,1743
33940,1536000,1741
34225,1529000,1735
34510,1535000,1741
34795,1538000,1744
35080,1531000,1738
35365,1530000,1735
35651,1538000,1742
35936,1533000,1742
36221,1529000,1733
36506,1534000,1738
36791,1536000,1744
37076,1529000,1735
37361,1529000,1735
37647,1537000,1742
37932,1532000,1740
38217,1528000,1732
38503,1533000,1735
38792,1537000,1743
39082,1529000,1735
39367,1529000,1734
39652,1536000,1742
39937,1537000,1742
40222,1528000,1733
40507,1536000,1740
40793,1537000,1743
41078,1529000,1737
41363,1531000,1733
41648,1537000,1743
41934,1536000,1742
42219,1530000,1733
42504,1537000,1742
42789,1538000,1744
43074,1534000,1741
43359,1534000,1737
43644,1540000,1744
43929,1538000,1744
44214,1533000,1742
44575,1539000,1744
44930,1537000,1743
45289,1537000,1742
47470,1536000,1743
47831,1534000,1743
48116,1526000,1729
48401,1529000,1729
48735,1535000,1741
49030,1530000,1734
49315,1528000,1730
49600,1535000,1735
49885,1534000,1739
50175,1527000,1728
50482,1536000,1739
50814,1536000,1743
51099,1531000,1738
51384,1536000,1733
51669,1538000,1744
51955,1536000,1742
52240,1530000,1733
52525,1537000,1743
52810,1538000,1744
53095,1536000,1741
53381,1536000,1739
53666,1538000,1744
53951,1538000,1743
54236,1531000,1734
54522,1536000,1743
54807,1538000,1744
55092,1534000,1741
55377,1536000,1742
55662,1539000,1744
55948,1538000,1746
56233,1536000,1741
56518,1538000,1744
56803,1542000,1747
57088,1538000,1743
57374,1538000,1742
57660,1540000,1747
57945,1538000,1744
58230,1536000,1738
58516,1540000,1744
58802,1540000,1748
59096,1537000,1744
59386,1538000,1742
59672,1540000,1748
59958,1538000,1745
60243,1535000,1741
60528,1538000,1744
60813,1541000,1747
61098,1537000,1744
61384,1538000,1743
61669,1542000,1751
61955,1538000,1750
62304,1538000,1741
62661,1536000,1746
63020,1537000,1744
63385,1536000,1741
63750,1540000,1747
64093,1536000,1744
64378,1538000,1744
64663,1540000,1747
64948,1538000,1744
65233,1534000,1738
65522,1537000,1744
65807,1539000,1744
66092,1531000,1739
66377,1532000,1735
66676,1538000,1744
66961,1537000,1743
67247,1529000,1735
67532,1537000,1740
67817,1536000,1742
68102,1528000,1734
68387,1531000,1731
68672,1537000,1741
68971,1531000,1736
69256,1527000,1729
69541,1536000,1739
69826,1536000,1742
70112,1529000,1731
70397,1530000,1736
70682,1536000,1743
70967,1533000,1739
71253,1530000,1731
71538,1536000,1739
71824,1535000,1744
72109,1529000,1734
72394,1531000,1734
72679,1538000,1743
72965,1537000,1742
73250,1528000,1735
73535,1536000,1740
73820,1537000,1741
74105,1530000,1737
74390,1530000,1736
74675,1538000,1743
74961,1534000,1741
75246,1530000,1735
75531,1536000,1739
75816,1538000,1743
76101,1531000,1735
76386,1532000,1737
76672,1538000,1744
76957,1535000,1742
77242,1531000,1734
77527,1536000,1742
77816,1538000,1744
78105,1531000,1741
78390,1535000,1737
78675,1538000,1744
78970,1536000,1741
79255,1534000,1735
79540,1538000,1744
79826,1540000,1744
80112,1535000,1741
80397,1536000,1739
80682,1540000,1746
80967,1537000,1744
81252,1532000,1741
81538,1538000,1744
81823,1539000,1744
82108,1536000,1739
82393,1536000,1740
82678,1539000,1746
82964,1534000,1744
83249,1536000,1739
83534,1538000,1744
83819,1540000,1747
84104,1535000,1744
84389,1537000,1739
84675,1538000,1747
84960,1538000,1743
85245,1532000,1739
85530,1537000,1742
85815,1538000,1744
86100,1533000,1736
86386,1533000,1737
86671,1538000,1743
86956,1533000,1741
87245,1531000,1735
87530,1537000,1742
87815,1538000,1744
88101,1531000,1734
88386,1533000,1734
88671,1538000,1743
88966,1533000,1739
89251,1530000,1734
89536,1533000,1739
89824,1534000,1741
90110,1529000,1734
90395,1528000,1730
90681,1536000,1742
90966,1532000,1741
91251,1528000,1731
91536,1534000,1735
91821,1536000,1741
92106,1525000,1730
92392,1528000,1730
92677,1536000,1741
92962,1530000,1734
93247,1526000,1729
93532,1531000,1733
93818,1534000,1739
94103,1528000,1730
94388,1527000,1729
94673,1534000,1739
94958,1532000,1733
95243,1526000,1728
95529,1532000,1733
95814,1534000,1739
96099,1526000,1731
96389,1527000,1730
96674,1533000,1739
96959,1530000,1734
97244,1528000,1730
97529,1534000,1735
97814,1534000,1741
98100,1528000,1731
98385,1528000,1731
98671,1536000,1744
99029,1531000,1736
