timestamp,uV,digital
531,1474000,1685
1755,1600000,1798
2082,1574000,1809
2372,1477000,1680
2664,1547000,1727
2954,1611000,1840
3245,1511000,1733
3535,1496000,1673
3826,1607000,1814
4117,1561000,1797
4408,1474000,1671
4699,1564000,1746
4989,1605000,1839
5280,1500000,1713
5571,1510000,1685
5862,1615000,1833
6153,1545000,1782
6443,1476000,1666
6734,1578000,1771
7025,1593000,1831
7315,1487000,1698
7606,1518000,1698
7896,1614000,1835
8187,1530000,1759
8478,1478000,1664
8768,1592000,1787
9059,1582000,1819
9350,1477000,1682
9641,1536000,1713
9932,1611000,1838
10231,1508000,1729
10533,1490000,1667
10824,1605000,1810
11114,1559000,1793
11405,1470000,1666
11696,1560000,1739
11987,1600000,1835
12278,1495000,1711
12568,1502000,1679
12859,1609000,1822
13150,1540000,1775
13441,1469000,1659
13735,1574000,1761
14026,1589000,1822
14317,1481000,1689
14608,1515000,1692
14898,1611000,1830
15189,1525000,1751
15479,1473000,1655
15770,1589000,1785
16061,1578000,1811
16351,1474000,1679
16642,1530000,1709
16933,1609000,1838
17224,1512000,1735
17514,1481000,1660
17805,1597000,1802
18095,1564000,1798
18388,1467000,1667
18678,1550000,1729
18969,1604000,1835
19260,1496000,1714
19554,1494000,1669
19845,1605000,1814
20136,1542000,1776
20436,1469000,1659
20727,1573000,1758
21018,1592000,1824
21309,1484000,1694
21599,1512000,1687
21890,1610000,1827
22182,1527000,1756
22473,1472000,1655
22764,1585000,1779
23055,1579000,1814
23346,1476000,1680
23637,1528000,1707
23928,1606000,1831
24218,1512000,1737
24509,1478000,1655
24800,1594000,1795
25090,1564000,1799
25381,1467000,1665
25672,1542000,1721
25963,1601000,1831
26254,1497000,1713
26544,1487000,1663
26836,1603000,1811
27127,1549000,1785
27418,1464000,1659
27709,1563000,1744
28000,1591000,1824
28291,1487000,1699
28581,1501000,1675
28876,1608000,1824
29167,1530000,1761
29458,1467000,1653
29749,1579000,1771
30040,1582000,1811
30340,1473000,1680
30631,1524000,1699
30922,1605000,1829
31212,1512000,1733
31503,1476000,1653
31794,1591000,1791
32085,1564000,1801
32376,1465000,1664
32667,1539000,1715
32957,1600000,1830
33248,1498000,1715
33538,1486000,1663
33829,1600000,1808
34120,1550000,1783
34411,1464000,1659
34701,1556000,1735
34992,1591000,1824
35283,1487000,1700
35574,1497000,1671
35864,1601000,1814
36155,1533000,1767
36446,1464000,1651
36736,1571000,1757
37027,1585000,1818
37318,1476000,1683
37608,1512000,1685
37899,1605000,1825
38194,1516000,1744
38484,1472000,1651
38775,1585000,1780
39066,1569000,1803
39356,1468000,1671
39647,1530000,1706
39941,1602000,1826
40231,1504000,1724
40529,1484000,1663
40820,1598000,1803
41110,1556000,1790
41401,1465000,1663
41692,1552000,1733
41982,1597000,1828
42273,1492000,1709
42564,1496000,1675
42855,1603000,1814
43145,1541000,1776
43436,1467000,1655
43726,1569000,1755
44017,1591000,1823
44308,1484000,1696
44599,1512000,1689
44889,1610000,1827
45180,1532000,1761
45471,1474000,1661
45762,1588000,1779
46052,1584000,1815
46343,1479000,1685
46634,1528000,1708
46924,1610000,1835
47215,1515000,1743
47510,1482000,1662
47800,1598000,1798
48091,1568000,1805
48382,1473000,1674
48672,1547000,1728
48963,1603000,1834
49254,1501000,1723
49544,1492000,1668
49835,1608000,1813
50127,1548000,1782
50428,1472000,1664
50718,1586000,1776
51068,1556000,1792
51417,1464000,1658
51783,1597000,1803
52138,1525000,1752
52471,1467000,1649
52756,1575000,1767
53042,1581000,1810
53327,1474000,1680
53612,1510000,1683
53897,1600000,1817
54182,1524000,1746
54467,1464000,1648
54752,1573000,1761
55038,1581000,1810
55323,1476000,1681
55608,1508000,1680
55894,1603000,1818
56179,1525000,1749
56464,1463000,1648
56750,1572000,1763
57040,1579000,1810
57326,1474000,1680
57611,1508000,1683
57896,1601000,1824
58210,1512000,1737
58495,1468000,1649
58780,1581000,1776
59065,1573000,1805
59350,1469000,1673
59636,1520000,1697
59922,1601000,1820
60207,1510000,1729
60506,1472000,1651
60791,1589000,1783
61076,1566000,1799
61361,1467000,1669
